BridgeID,ClientID,StylistID,IsPreferredStylist,FirstVisitDate,LastVisitDate,VisitCount,TotalSpend_GBP
BCS002541,CL1289,STY058,Yes,2021-10-22,2022-07-01,6,96.98
BCS002542,CL0979,STY041,Yes,2020-12-01,2021-06-29,5,406.71
BCS002543,CL2888,STY008,Yes,2021-04-21,2022-03-23,8,475.68
BCS002544,CL2496,STY063,Yes,2020-04-11,2020-05-23,1,517.15
BCS002545,CL0419,STY004,Yes,2022-03-15,2022-10-11,5,593.21
BCS002546,CL0419,STY058,No,2024-08-28,2024-10-09,1,351.51
BCS002547,CL2971,STY042,Yes,2021-11-02,2021-12-14,1,158.58
BCS002548,CL1629,STY057,Yes,2023-08-06,2024-07-07,8,277.99
BCS002549,CL1629,STY022,No,2024-01-24,2024-05-29,3,509.12
BCS002550,CL1629,STY059,No,2023-03-02,2023-04-13,1,183.94
BCS002551,CL1832,STY031,Yes,2020-01-23,2020-10-01,6,176.49
BCS002552,CL1832,STY017,No,2024-03-18,2024-07-22,3,142.72
BCS002553,CL1437,STY004,Yes,2022-05-24,2022-11-08,4,736.62
BCS002554,CL0407,STY010,Yes,2023-06-19,2023-07-31,1,369.73
BCS002555,CL1833,STY006,Yes,2022-04-01,2022-12-09,6,143.48
BCS002556,CL0253,STY035,Yes,2024-06-30,2024-09-22,2,637.86
BCS002557,CL0253,STY061,No,2022-08-01,2022-09-12,1,599.56
BCS002558,CL1105,STY046,Yes,2024-07-20,2025-06-21,8,522.89
BCS002559,CL0729,STY072,Yes,2023-07-15,2023-10-07,2,218.46
BCS002560,CL0729,STY052,No,2024-05-27,2024-12-23,5,721.24
BCS002561,CL0729,STY025,No,2022-07-06,2022-08-17,1,327.47
BCS002562,CL1200,STY011,Yes,2021-05-19,2021-08-11,2,531.05
BCS002563,CL2755,STY013,Yes,2023-12-01,2024-09-20,7,472.38
BCS002564,CL2755,STY036,No,2023-11-24,2024-09-13,7,445.87
BCS002565,CL2755,STY043,No,2022-05-02,2022-07-25,2,536.28
BCS002566,CL2014,STY035,Yes,2023-03-02,2023-12-21,7,652.03
BCS002567,CL2730,STY005,Yes,2023-03-09,2023-07-13,3,691.56
BCS002568,CL1523,STY040,Yes,2021-11-09,2022-02-01,2,798.65
BCS002569,CL1059,STY060,Yes,2024-04-02,2024-05-14,1,192.35
BCS002570,CL2799,STY027,Yes,2023-02-10,2023-03-24,1,284.94
BCS002571,CL2769,STY030,Yes,2022-10-30,2023-03-05,3,427.52
BCS002572,CL2769,STY040,No,2023-09-07,2024-01-11,3,338.56
BCS002573,CL2769,STY058,No,2021-01-23,2021-05-29,3,139.79
BCS002574,CL0753,STY024,Yes,2022-12-09,2023-11-10,8,686.8
BCS002575,CL0753,STY069,No,2022-01-08,2022-12-10,8,226.86
BCS002576,CL0753,STY035,No,2022-07-28,2022-12-01,3,562.65
BCS002577,CL1599,STY025,Yes,2023-07-11,2024-03-19,6,623.94
BCS002578,CL1599,STY028,No,2023-11-02,2023-12-14,1,218.37
BCS002579,CL0452,STY004,Yes,2022-10-27,2023-08-17,7,597.81
BCS002580,CL0452,STY032,No,2021-02-04,2021-09-02,5,673.17
BCS002581,CL0452,STY074,No,2021-08-09,2022-03-07,5,296.26
BCS002582,CL2962,STY032,Yes,2021-04-21,2021-12-29,6,640.74
BCS002583,CL2962,STY072,No,2022-03-15,2022-11-22,6,193.81
BCS002584,CL0172,STY010,Yes,2023-02-06,2023-11-27,7,594.44
BCS002585,CL0171,STY020,Yes,2022-08-27,2023-02-11,4,346.79
BCS002586,CL1508,STY029,Yes,2020-01-07,2020-10-27,7,571.23
BCS002587,CL1508,STY031,No,2020-04-25,2020-07-18,2,405.31
BCS002588,CL1508,STY040,No,2021-02-02,2021-07-20,4,298.98
BCS002589,CL0312,STY034,Yes,2023-11-16,2024-03-21,3,164.36
BCS002590,CL1795,STY026,Yes,2021-06-07,2022-02-14,6,228.67
BCS002591,CL1955,STY028,Yes,2020-12-16,2021-10-06,7,232.37
BCS002592,CL1955,STY052,No,2021-03-20,2021-09-04,4,370.15
BCS002593,CL2027,STY036,Yes,2021-06-29,2022-03-08,6,369.12
BCS002594,CL1412,STY040,Yes,2021-07-08,2022-02-03,5,800.18
BCS002595,CL1412,STY027,No,2020-06-21,2020-09-13,2,174.47
BCS002596,CL2761,STY074,Yes,2021-06-26,2022-01-22,5,843.68
BCS002597,CL2610,STY037,Yes,2020-12-07,2021-03-01,2,571.99
BCS002598,CL1365,STY039,Yes,2021-01-02,2021-07-31,5,380.82
BCS002599,CL2943,STY047,Yes,2020-06-01,2020-10-05,3,566.15
BCS002600,CL0690,STY053,Yes,2021-07-13,2022-06-14,8,579.47
BCS002601,CL2078,STY033,Yes,2023-09-14,2024-07-04,7,312.65
BCS002602,CL1167,STY065,Yes,2022-06-24,2022-10-28,3,286.16
BCS002603,CL1499,STY042,Yes,2023-08-27,2024-07-28,8,377.87
BCS002604,CL1499,STY028,No,2023-08-14,2023-11-06,2,366.9
BCS002605,CL1157,STY008,Yes,2021-10-09,2022-01-01,2,292.12
BCS002606,CL1157,STY060,No,2023-08-26,2023-11-18,2,696.69
BCS002607,CL0305,STY036,Yes,2022-09-10,2023-01-14,3,787.64
BCS002608,CL1426,STY007,Yes,2022-08-11,2022-12-15,3,291.36
BCS002609,CL1426,STY044,No,2024-02-24,2024-08-10,4,848.22
BCS002610,CL1731,STY065,Yes,2020-07-06,2020-11-09,3,284.5
BCS002611,CL2109,STY031,Yes,2023-08-03,2024-05-23,7,804.53
BCS002612,CL2109,STY062,No,2021-09-23,2022-03-10,4,657.31
BCS002613,CL2109,STY069,No,2024-08-02,2024-10-25,2,790.29
BCS002614,CL0294,STY002,Yes,2022-05-11,2023-03-01,7,181.25
BCS002615,CL0294,STY055,No,2020-02-24,2020-12-14,7,705.8
BCS002616,CL0532,STY053,Yes,2021-05-11,2022-04-12,8,784.42
BCS002617,CL2771,STY019,Yes,2022-11-28,2023-10-30,8,546.28
BCS002618,CL2771,STY009,No,2023-12-04,2024-01-15,1,386.25
BCS002619,CL2606,STY010,Yes,2024-10-05,2025-05-03,5,425.52
BCS002620,CL1840,STY002,Yes,2020-07-28,2020-10-20,2,774.8
BCS002621,CL2219,STY018,Yes,2024-01-29,2024-07-15,4,156.45
BCS002622,CL0779,STY033,Yes,2024-04-08,2024-05-20,1,236.37
BCS002623,CL1261,STY022,Yes,2022-05-01,2022-10-16,4,577.35
BCS002624,CL1261,STY072,No,2020-08-19,2020-12-23,3,140.36
BCS002625,CL1261,STY070,No,2022-03-11,2022-06-03,2,294.53
BCS002626,CL1255,STY071,Yes,2020-10-15,2021-06-24,6,122.7
BCS002627,CL1255,STY038,No,2022-08-04,2023-05-25,7,670.96
BCS002628,CL2753,STY058,Yes,2024-11-27,2025-06-25,5,218.76
BCS002629,CL2753,STY065,No,2020-05-06,2020-07-29,2,310.87
BCS002630,CL0260,STY035,Yes,2020-10-06,2021-05-04,5,391.15
BCS002631,CL1580,STY029,Yes,2020-12-13,2021-05-30,4,627.7
BCS002632,CL1580,STY063,No,2022-12-28,2023-10-18,7,146.14
BCS002633,CL2322,STY048,Yes,2023-12-14,2024-08-22,6,653.6
BCS002634,CL2322,STY022,No,2023-12-22,2024-07-19,5,440.0
BCS002635,CL2322,STY067,No,2021-10-24,2022-09-25,8,621.63
BCS002636,CL0529,STY063,Yes,2023-12-09,2024-04-13,3,542.74
BCS002637,CL2475,STY041,Yes,2022-10-18,2023-09-19,8,528.96
BCS002638,CL2021,STY069,Yes,2022-03-09,2023-02-08,8,423.08
BCS002639,CL2021,STY027,No,2022-08-18,2023-03-16,5,638.52
BCS002640,CL1337,STY048,Yes,2023-04-16,2023-10-01,4,551.96
BCS002641,CL2649,STY069,Yes,2021-10-10,2021-11-21,1,677.77
BCS002642,CL2649,STY014,No,2024-07-31,2025-01-15,4,525.2
BCS002643,CL1957,STY044,Yes,2024-11-26,2025-04-01,3,495.71
BCS002644,CL1957,STY056,No,2024-04-20,2025-02-08,7,562.32
BCS002645,CL1957,STY004,No,2022-02-23,2022-12-14,7,636.1
BCS002646,CL0846,STY054,Yes,2022-01-01,2022-07-30,5,605.77
BCS002647,CL0846,STY028,No,2022-03-15,2022-04-26,1,779.6
BCS002648,CL0702,STY011,Yes,2024-06-20,2024-10-24,3,160.74
BCS002649,CL1924,STY038,Yes,2020-09-22,2021-07-13,7,219.72
BCS002650,CL2497,STY040,Yes,2024-09-13,2025-04-11,5,785.73
BCS002651,CL0699,STY017,Yes,2024-10-16,2025-05-14,5,355.65
BCS002652,CL0431,STY065,Yes,2021-12-15,2022-06-01,4,337.85
BCS002653,CL1073,STY044,Yes,2020-11-18,2021-06-16,5,578.89
BCS002654,CL1498,STY059,Yes,2024-04-13,2024-12-21,6,123.74
BCS002655,CL0085,STY054,Yes,2023-10-28,2024-07-06,6,678.95
BCS002656,CL2371,STY029,Yes,2022-09-22,2023-04-20,5,517.9
BCS002657,CL2820,STY046,Yes,2021-11-07,2022-01-30,2,223.7
BCS002658,CL2820,STY020,No,2021-11-08,2022-06-06,5,411.58
BCS002659,CL2448,STY007,Yes,2023-09-13,2024-08-14,8,703.1
BCS002660,CL2448,STY011,No,2024-05-01,2024-09-04,3,738.34
BCS002661,CL1920,STY023,Yes,2023-02-26,2023-12-17,7,342.46
BCS002662,CL1920,STY036,No,2020-11-27,2021-05-14,4,688.84
BCS002663,CL0795,STY033,Yes,2023-10-21,2023-12-02,1,202.37
BCS002664,CL2711,STY067,Yes,2021-07-05,2021-08-16,1,425.43
BCS002665,CL2711,STY044,No,2020-04-30,2020-11-26,5,668.5
BCS002666,CL2729,STY011,Yes,2020-09-20,2021-04-18,5,203.34
BCS002667,CL1350,STY041,Yes,2022-08-20,2023-04-29,6,262.14
BCS002668,CL2188,STY044,Yes,2023-12-19,2024-06-04,4,605.16
BCS002669,CL2188,STY009,No,2023-05-30,2024-04-30,8,378.21
BCS002670,CL0600,STY021,Yes,2023-06-13,2024-01-09,5,410.01
BCS002671,CL2177,STY056,Yes,2024-03-11,2024-07-15,3,111.43
BCS002672,CL2129,STY046,Yes,2020-10-15,2020-11-26,1,395.39
BCS002673,CL1852,STY034,Yes,2022-04-14,2022-07-07,2,147.06
BCS002674,CL1290,STY068,Yes,2022-10-12,2023-03-29,4,433.86
BCS002675,CL1518,STY049,Yes,2021-12-16,2022-06-02,4,592.55
BCS002676,CL0131,STY006,Yes,2020-07-28,2020-10-20,2,458.13
BCS002677,CL0131,STY037,No,2024-07-05,2025-04-25,7,131.44
BCS002678,CL1511,STY030,Yes,2020-05-05,2021-01-12,6,315.37
BCS002679,CL1000,STY039,Yes,2021-05-26,2022-03-16,7,587.78
BCS002680,CL0375,STY007,Yes,2023-10-18,2023-11-29,1,571.0
BCS002681,CL0375,STY024,No,2021-02-11,2021-05-06,2,263.0
BCS002682,CL1493,STY070,Yes,2023-11-02,2024-01-25,2,118.72
BCS002683,CL1493,STY007,No,2021-05-07,2022-02-25,7,461.57
BCS002684,CL1493,STY021,No,2024-01-21,2024-11-10,7,471.5
BCS002685,CL0648,STY060,Yes,2022-07-20,2023-01-04,4,739.25
BCS002686,CL0708,STY059,Yes,2022-02-12,2022-09-10,5,364.6
BCS002687,CL1226,STY008,Yes,2021-03-02,2021-09-28,5,774.13
BCS002688,CL0510,STY043,Yes,2024-07-08,2025-02-03,5,247.54
BCS002689,CL2429,STY015,Yes,2020-04-13,2020-08-17,3,383.27
BCS002690,CL2429,STY014,No,2021-02-22,2021-11-01,6,375.46
BCS002691,CL1905,STY007,Yes,2023-01-05,2023-05-11,3,240.07
BCS002692,CL1786,STY011,Yes,2021-02-25,2021-11-04,6,607.43
BCS002693,CL1765,STY040,Yes,2021-11-19,2021-12-31,1,445.71
BCS002694,CL1765,STY067,No,2020-10-20,2021-08-10,7,284.05
BCS002695,CL1765,STY041,No,2022-06-04,2022-10-08,3,699.21
BCS002696,CL0791,STY050,Yes,2022-06-20,2023-01-16,5,636.56
BCS002697,CL1708,STY016,Yes,2024-03-08,2024-10-04,5,325.81
BCS002698,CL2774,STY056,Yes,2020-11-17,2021-02-09,2,799.07
BCS002699,CL0533,STY054,Yes,2021-05-16,2021-12-12,5,593.98
BCS002700,CL0533,STY037,No,2022-07-17,2023-06-18,8,283.18
BCS002701,CL0533,STY072,No,2020-12-22,2021-07-20,5,135.53
BCS002702,CL1084,STY062,Yes,2020-12-11,2021-08-20,6,221.64
BCS002703,CL2777,STY030,Yes,2024-02-25,2024-11-03,6,477.97
BCS002704,CL2534,STY060,Yes,2024-04-22,2024-07-15,2,216.41
BCS002705,CL2908,STY069,Yes,2021-06-25,2021-09-17,2,541.76
BCS002706,CL2756,STY039,Yes,2020-06-18,2021-04-08,7,607.42
BCS002707,CL2756,STY046,No,2021-11-14,2022-02-06,2,660.6
BCS002708,CL2503,STY036,Yes,2024-09-08,2025-06-29,7,590.89
BCS002709,CL2503,STY041,No,2021-08-23,2022-03-21,5,421.58
BCS002710,CL2324,STY019,Yes,2024-08-15,2024-09-26,1,117.78
BCS002711,CL2324,STY031,No,2020-05-28,2021-02-04,6,223.26
BCS002712,CL0571,STY068,Yes,2022-10-11,2023-06-20,6,344.33
BCS002713,CL0571,STY049,No,2022-10-08,2022-11-19,1,689.53
BCS002714,CL1184,STY061,Yes,2024-04-09,2025-03-11,8,547.33
BCS002715,CL2340,STY006,Yes,2020-09-12,2021-04-10,5,378.69
BCS002716,CL1292,STY030,Yes,2020-10-20,2021-06-29,6,777.29
BCS002717,CL1292,STY055,No,2024-03-01,2024-07-05,3,780.23
BCS002718,CL1292,STY063,No,2023-11-29,2024-01-10,1,138.26
BCS002719,CL0247,STY010,Yes,2022-09-17,2022-10-29,1,720.63
BCS002720,CL0247,STY060,No,2022-10-11,2023-03-28,4,298.74
BCS002721,CL1281,STY006,Yes,2020-08-04,2021-05-25,7,168.8
BCS002722,CL1281,STY032,No,2023-09-21,2024-04-18,5,104.5
BCS002723,CL2403,STY017,Yes,2024-06-30,2024-09-22,2,385.93
BCS002724,CL2759,STY062,Yes,2021-10-24,2022-02-27,3,463.29
BCS002725,CL1950,STY023,Yes,2024-01-09,2024-06-25,4,751.25
BCS002726,CL0645,STY052,Yes,2023-11-08,2024-07-17,6,789.92
BCS002727,CL0645,STY063,No,2021-12-28,2022-02-08,1,414.29
BCS002728,CL0012,STY067,Yes,2020-05-23,2021-01-30,6,365.72
BCS002729,CL0012,STY066,No,2022-08-16,2022-11-08,2,617.89
BCS002730,CL0847,STY054,Yes,2023-10-19,2024-08-08,7,156.12
BCS002731,CL2404,STY072,Yes,2023-04-07,2023-11-03,5,835.17
BCS002732,CL2462,STY054,Yes,2024-03-08,2024-08-23,4,387.95
BCS002733,CL1163,STY002,Yes,2021-11-30,2022-08-09,6,331.76
BCS002734,CL2834,STY015,Yes,2021-03-24,2021-09-08,4,538.19
BCS002735,CL2834,STY010,No,2022-04-30,2022-10-15,4,236.46
BCS002736,CL1801,STY048,Yes,2020-06-01,2020-10-05,3,376.76
BCS002737,CL0785,STY009,Yes,2020-06-15,2020-10-19,3,579.14
BCS002738,CL0785,STY017,No,2022-05-29,2023-04-30,8,733.48
BCS002739,CL2794,STY072,Yes,2023-04-02,2024-03-03,8,512.85
BCS002740,CL2794,STY050,No,2022-12-12,2023-11-13,8,526.16
BCS002741,CL0684,STY053,Yes,2020-06-23,2021-04-13,7,796.93
BCS002742,CL0684,STY026,No,2020-04-29,2021-01-06,6,217.34
BCS002743,CL0225,STY034,Yes,2022-03-07,2022-07-11,3,231.23
BCS002744,CL0225,STY027,No,2021-12-12,2022-03-06,2,413.58
BCS002745,CL1400,STY001,Yes,2020-09-03,2021-01-07,3,459.42
BCS002746,CL2402,STY002,Yes,2020-08-14,2021-07-16,8,389.79
BCS002747,CL0864,STY012,Yes,2024-10-31,2025-08-21,7,279.01
BCS002748,CL0864,STY074,No,2023-10-29,2023-12-10,1,726.83
BCS002749,CL0864,STY065,No,2022-01-13,2022-09-22,6,265.8
BCS002750,CL2225,STY054,Yes,2024-06-02,2024-10-06,3,226.2
BCS002751,CL0917,STY025,Yes,2021-12-14,2022-10-04,7,450.19
BCS002752,CL2612,STY046,Yes,2022-07-20,2023-03-29,6,390.65
BCS002753,CL2612,STY063,No,2024-02-06,2024-09-03,5,220.48
BCS002754,CL1398,STY040,Yes,2020-01-04,2020-08-01,5,759.3
BCS002755,CL1398,STY009,No,2024-09-12,2024-10-24,1,258.9
BCS002756,CL0368,STY061,Yes,2020-02-07,2020-07-24,4,663.06
BCS002757,CL0368,STY027,No,2021-09-23,2022-01-27,3,630.63
BCS002758,CL0474,STY049,Yes,2021-02-27,2021-11-06,6,191.13
BCS002759,CL0655,STY044,Yes,2020-06-14,2020-09-06,2,515.38
BCS002760,CL0655,STY053,No,2023-11-15,2024-03-20,3,104.71
BCS002761,CL2716,STY070,Yes,2020-01-07,2020-10-27,7,742.0
BCS002762,CL0903,STY043,Yes,2023-09-26,2024-07-16,7,824.77
BCS002763,CL0903,STY065,No,2023-09-16,2023-12-09,2,519.45
BCS002764,CL1449,STY009,Yes,2023-12-25,2024-03-18,2,165.88
BCS002765,CL2382,STY065,Yes,2022-09-19,2022-10-31,1,706.2
BCS002766,CL2382,STY011,No,2021-03-04,2021-12-23,7,415.04
BCS002767,CL2382,STY060,No,2022-03-16,2022-08-31,4,391.17
BCS002768,CL2239,STY039,Yes,2020-12-24,2021-03-18,2,585.78
BCS002769,CL2239,STY062,No,2020-11-20,2021-09-10,7,813.5
BCS002770,CL0284,STY066,Yes,2021-07-27,2022-04-05,6,102.68
BCS002771,CL1269,STY063,Yes,2023-06-05,2023-07-17,1,636.43
BCS002772,CL1474,STY036,Yes,2024-09-01,2025-02-16,4,465.38
BCS002773,CL1474,STY004,No,2021-03-23,2021-11-30,6,572.87
BCS002774,CL0226,STY014,Yes,2023-09-13,2024-02-28,4,212.25
BCS002775,CL2858,STY044,Yes,2020-09-15,2021-08-17,8,814.4
BCS002776,CL1485,STY058,Yes,2024-08-27,2024-11-19,2,534.45
BCS002777,CL1650,STY032,Yes,2020-04-21,2020-12-29,6,399.12
BCS002778,CL0009,STY008,Yes,2022-07-23,2022-10-15,2,189.98
BCS002779,CL0382,STY051,Yes,2020-11-06,2021-06-04,5,736.16
BCS002780,CL0382,STY043,No,2023-06-29,2024-01-25,5,695.59
BCS002781,CL0302,STY065,Yes,2020-11-23,2021-05-10,4,478.3
BCS002782,CL0302,STY046,No,2020-12-12,2021-01-23,1,779.74
BCS002783,CL2744,STY016,Yes,2021-07-20,2022-06-21,8,428.5
BCS002784,CL2176,STY074,Yes,2020-07-01,2020-12-16,4,396.97
BCS002785,CL1011,STY046,Yes,2022-06-21,2023-04-11,7,728.55
BCS002786,CL0946,STY022,Yes,2020-10-01,2021-07-22,7,176.93
BCS002787,CL2817,STY042,Yes,2023-09-06,2024-04-03,5,629.87
BCS002788,CL2693,STY004,Yes,2024-10-21,2025-02-24,3,519.86
BCS002789,CL0588,STY034,Yes,2023-04-03,2023-10-30,5,238.23
BCS002790,CL0707,STY033,Yes,2022-07-27,2023-06-28,8,724.41
BCS002791,CL0707,STY041,No,2022-04-18,2023-02-06,7,153.0
BCS002792,CL1651,STY070,Yes,2024-09-25,2025-07-16,7,354.16
BCS002793,CL1651,STY069,No,2021-11-27,2022-01-08,1,681.59
BCS002794,CL2783,STY005,Yes,2023-05-02,2024-01-09,6,638.8
BCS002795,CL2783,STY012,No,2024-03-05,2025-02-04,8,484.25
BCS002796,CL2783,STY048,No,2020-10-17,2021-04-03,4,521.06
BCS002797,CL0281,STY047,Yes,2022-02-24,2022-04-07,1,792.38
BCS002798,CL0281,STY025,No,2023-04-01,2023-10-28,5,160.66
BCS002799,CL1424,STY004,Yes,2022-02-23,2022-05-18,2,519.25
BCS002800,CL1424,STY054,No,2021-11-01,2022-04-18,4,404.37
BCS002801,CL0239,STY064,Yes,2020-03-26,2021-02-25,8,197.54
BCS002802,CL0239,STY069,No,2023-10-01,2024-02-04,3,116.95
BCS002803,CL1625,STY029,Yes,2023-02-01,2023-04-26,2,807.34
BCS002804,CL1625,STY028,No,2020-11-19,2020-12-31,1,667.56
BCS002805,CL2837,STY055,Yes,2022-03-22,2023-02-21,8,418.6
BCS002806,CL0107,STY021,Yes,2020-02-05,2020-07-22,4,583.39
BCS002807,CL1531,STY033,Yes,2022-10-27,2023-04-13,4,840.13
BCS002808,CL1682,STY054,Yes,2022-09-16,2022-10-28,1,442.3
BCS002809,CL0417,STY001,Yes,2021-12-12,2022-10-02,7,592.81
BCS002810,CL0472,STY037,Yes,2024-09-14,2025-03-01,4,539.66
BCS002811,CL1085,STY005,Yes,2021-10-12,2022-05-10,5,390.28
BCS002812,CL0275,STY032,Yes,2020-06-04,2021-03-25,7,284.7
BCS002813,CL0192,STY044,Yes,2021-07-08,2022-04-28,7,770.17
BCS002814,CL2122,STY064,Yes,2024-01-11,2024-02-22,1,665.07
BCS002815,CL2122,STY031,No,2022-11-25,2023-09-15,7,498.02
BCS002816,CL2133,STY021,Yes,2021-11-07,2022-04-24,4,835.67
BCS002817,CL1601,STY023,Yes,2022-05-15,2023-03-05,7,191.47
BCS002818,CL0498,STY064,Yes,2024-05-11,2024-06-22,1,613.25
BCS002819,CL0396,STY067,Yes,2020-04-15,2020-11-11,5,105.67
BCS002820,CL1664,STY038,Yes,2022-03-01,2022-05-24,2,723.15
BCS002821,CL1326,STY060,Yes,2020-03-24,2020-05-05,1,148.11
BCS002822,CL1326,STY002,No,2023-04-02,2023-05-14,1,824.46
BCS002823,CL2941,STY058,Yes,2022-11-03,2023-07-13,6,289.51
BCS002824,CL2941,STY027,No,2022-06-22,2022-12-07,4,571.26
BCS002825,CL2941,STY067,No,2024-01-31,2025-01-01,8,308.71
BCS002826,CL0553,STY074,Yes,2024-08-06,2024-09-17,1,513.63
BCS002827,CL0553,STY030,No,2021-07-19,2021-10-11,2,254.05
BCS002828,CL2525,STY041,Yes,2023-03-24,2024-01-12,7,470.85
BCS002829,CL1397,STY019,Yes,2020-08-11,2021-01-26,4,819.09
BCS002830,CL2077,STY017,Yes,2023-09-14,2024-04-11,5,589.33
BCS002831,CL2970,STY046,Yes,2020-07-31,2020-10-23,2,824.69
BCS002832,CL2970,STY009,No,2023-04-08,2023-05-20,1,243.22
BCS002833,CL0820,STY039,Yes,2024-10-26,2024-12-07,1,531.26
BCS002834,CL2983,STY074,Yes,2021-08-01,2021-10-24,2,718.4
BCS002835,CL0025,STY058,Yes,2023-06-26,2023-08-07,1,645.17
BCS002836,CL0810,STY018,Yes,2021-05-20,2022-04-21,8,607.93
BCS002837,CL0404,STY050,Yes,2023-07-19,2024-05-08,7,722.7
BCS002838,CL0404,STY056,No,2024-09-19,2025-05-29,6,771.69
BCS002839,CL0404,STY005,No,2024-09-11,2024-12-04,2,770.15
BCS002840,CL1193,STY040,Yes,2023-08-19,2024-02-03,4,520.95
BCS002841,CL1193,STY003,No,2024-08-02,2025-07-04,8,510.34
BCS002842,CL2163,STY037,Yes,2021-08-17,2022-02-01,4,111.12
BCS002843,CL0288,STY026,Yes,2022-04-14,2022-09-29,4,216.62
BCS002844,CL1066,STY027,Yes,2023-12-16,2024-01-27,1,231.17
BCS002845,CL1066,STY058,No,2024-03-20,2025-01-08,7,277.98
BCS002846,CL0874,STY001,Yes,2022-08-24,2022-11-16,2,357.93
BCS002847,CL2864,STY011,Yes,2023-02-02,2023-10-12,6,183.5
BCS002848,CL1272,STY014,Yes,2020-06-08,2021-05-10,8,479.56
BCS002849,CL0232,STY057,Yes,2024-08-25,2025-07-27,8,401.52
BCS002850,CL2597,STY010,Yes,2023-04-29,2023-09-02,3,840.59
BCS002851,CL1164,STY072,Yes,2023-05-27,2023-09-30,3,671.25
BCS002852,CL1164,STY071,No,2024-11-26,2025-05-13,4,139.6
BCS002853,CL2452,STY057,Yes,2021-10-16,2022-09-17,8,298.71
BCS002854,CL0056,STY024,Yes,2021-05-02,2021-06-13,1,252.96
BCS002855,CL1630,STY057,Yes,2022-09-28,2023-08-30,8,178.63
BCS002856,CL1061,STY022,Yes,2024-04-04,2025-03-06,8,595.1
BCS002857,CL1061,STY035,No,2020-12-24,2021-10-14,7,339.34
BCS002858,CL0599,STY060,Yes,2021-01-22,2021-11-12,7,307.76
BCS002859,CL0599,STY009,No,2024-09-19,2025-07-10,7,454.85
BCS002860,CL1031,STY047,Yes,2020-07-13,2021-02-08,5,333.85
BCS002861,CL0550,STY023,Yes,2021-12-28,2022-11-29,8,637.98
BCS002862,CL1936,STY039,Yes,2020-10-26,2021-07-05,6,200.32
BCS002863,CL1936,STY067,No,2022-05-08,2022-06-19,1,628.93
BCS002864,CL1936,STY069,No,2024-07-29,2025-04-07,6,810.95
BCS002865,CL1634,STY014,Yes,2021-10-06,2022-07-27,7,454.62
BCS002866,CL1634,STY015,No,2021-05-26,2021-11-10,4,505.3
BCS002867,CL2772,STY041,Yes,2022-07-30,2023-05-20,7,311.57
BCS002868,CL2484,STY005,Yes,2023-08-22,2024-04-30,6,140.51
BCS002869,CL2825,STY069,Yes,2020-01-19,2020-07-05,4,475.52
BCS002870,CL1554,STY009,Yes,2024-10-26,2025-04-12,4,290.68
BCS002871,CL0867,STY008,Yes,2020-12-29,2021-11-30,8,336.63
BCS002872,CL2675,STY007,Yes,2024-03-08,2024-11-15,6,379.5
BCS002873,CL2675,STY032,No,2023-11-10,2024-04-26,4,739.85
BCS002874,CL2675,STY039,No,2024-05-11,2024-09-14,3,279.38
BCS002875,CL0781,STY047,Yes,2021-07-25,2022-04-03,6,436.31
BCS002876,CL0781,STY018,No,2021-11-25,2022-02-17,2,334.18
BCS002877,CL1689,STY044,Yes,2024-10-13,2025-02-16,3,398.83
BCS002878,CL1689,STY061,No,2023-01-01,2023-02-12,1,717.03
BCS002879,CL1044,STY022,Yes,2021-07-05,2021-11-08,3,445.31
BCS002880,CL2481,STY068,Yes,2024-03-10,2024-12-29,7,678.54
BCS002881,CL0831,STY066,Yes,2023-04-02,2024-03-03,8,818.73
BCS002882,CL0831,STY049,No,2021-05-28,2022-04-29,8,410.56
BCS002883,CL1353,STY028,Yes,2020-02-20,2020-08-06,4,611.82
BCS002884,CL1353,STY061,No,2021-12-06,2022-07-04,5,449.54
BCS002885,CL0176,STY024,Yes,2022-12-14,2023-03-08,2,525.95
BCS002886,CL0176,STY053,No,2024-11-12,2025-04-29,4,788.1
BCS002887,CL0424,STY020,Yes,2024-01-22,2024-08-19,5,163.16
BCS002888,CL0424,STY023,No,2024-06-14,2024-10-18,3,799.54
BCS002889,CL1088,STY018,Yes,2024-03-23,2024-05-04,1,749.62
BCS002890,CL1088,STY066,No,2024-04-14,2025-02-02,7,235.0
BCS002891,CL2335,STY033,Yes,2024-11-11,2025-02-03,2,783.13
BCS002892,CL2828,STY044,Yes,2022-01-23,2022-08-21,5,143.64
BCS002893,CL2277,STY022,Yes,2021-10-13,2022-03-30,4,159.58
BCS002894,CL1433,STY007,Yes,2021-12-11,2022-10-01,7,264.62
BCS002895,CL1433,STY030,No,2021-02-19,2021-06-25,3,476.34
BCS002896,CL0891,STY025,Yes,2021-10-30,2022-05-28,5,752.66
BCS002897,CL1888,STY058,Yes,2023-04-01,2024-01-20,7,367.02
BCS002898,CL1137,STY065,Yes,2023-04-11,2024-01-30,7,588.95
BCS002899,CL0759,STY019,Yes,2024-05-15,2025-01-22,6,140.06
BCS002900,CL2949,STY070,Yes,2022-04-15,2022-12-23,6,386.38
BCS002901,CL2201,STY027,Yes,2022-03-02,2022-04-13,1,612.34
BCS002902,CL2201,STY039,No,2022-12-08,2023-04-13,3,254.23
BCS002903,CL2201,STY057,No,2023-03-26,2023-07-30,3,737.53
