SaleID,Date,ConsultantID,StylistID,ClientID,ProductID,ProductName,Category,Season,Quantity,Revenue_GBP,SaleType,Year,MonthName,QuarterYear
PS009713,2025-10-04,CON006,STY018,CL1923,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2025,October,Q4 2025
PS009714,2025-10-04,CON007,STY020,CL1014,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2025,October,Q4 2025
PS009715,2025-10-04,CON007,STY021,CL0854,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2025,October,Q4 2025
PS009716,2025-10-04,CON017,STY049,CL0856,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Online,2025,October,Q4 2025
PS009717,2025-10-04,CON017,STY048,CL1986,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Online,2025,October,Q4 2025
PS009718,2025-10-04,CON001,STY002,CL2291,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2025,October,Q4 2025
PS009719,2025-10-06,CON007,STY022,CL0044,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2025,October,Q4 2025
PS009720,2025-10-06,CON007,STY022,CL2853,PR21,Gift Voucher £100,Gift,All,3,300,Gift,2025,October,Q4 2025
PS009721,2025-10-06,CON024,STY068,CL0219,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2025,October,Q4 2025
PS009722,2025-10-06,CON015,STY043,CL1791,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Follow-up,2025,October,Q4 2025
PS009723,2025-10-06,CON015,STY042,CL0131,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,October,Q4 2025
PS009724,2025-10-06,CON008,STY024,CL0770,PR22,Gift Voucher £150,Gift,All,1,150,Online,2025,October,Q4 2025
PS009725,2025-10-06,CON008,STY023,CL1279,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Online,2025,October,Q4 2025
PS009726,2025-10-06,CON021,STY061,CL1780,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2025,October,Q4 2025
PS009727,2025-10-06,CON021,STY061,CL1521,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Follow-up,2025,October,Q4 2025
PS009728,2025-10-06,CON016,STY044,CL2884,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Online,2025,October,Q4 2025
PS009729,2025-10-06,CON016,STY046,CL0274,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2025,October,Q4 2025
PS009730,2025-10-06,CON017,STY049,CL0407,PR17,Style Guide Book,Books,All,1,24,Post-Consultation,2025,October,Q4 2025
PS009731,2025-10-06,CON004,STY010,CL0668,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Follow-up,2025,October,Q4 2025
PS009732,2025-10-06,CON009,STY025,CL1449,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Post-Consultation,2025,October,Q4 2025
PS009733,2025-10-06,CON009,STY026,CL2397,PR08,Silk Scarf — Winter,Accessories,Winter,3,204,Follow-up,2025,October,Q4 2025
PS009734,2025-10-06,CON011,STY031,CL2692,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2025,October,Q4 2025
PS009735,2025-10-07,CON023,STY066,CL0449,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2025,October,Q4 2025
PS009736,2025-10-07,CON023,STY067,CL1748,PR19,Shopping Guide Card,Books,All,1,8,Gift,2025,October,Q4 2025
PS009737,2025-10-07,CON005,STY014,CL0420,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2025,October,Q4 2025
PS009738,2025-10-07,CON022,STY063,CL2677,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Online,2025,October,Q4 2025
PS009739,2025-10-07,CON022,STY064,CL2252,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2025,October,Q4 2025
PS009740,2025-10-07,CON016,STY046,CL2762,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2025,October,Q4 2025
PS009741,2025-10-07,CON010,STY029,CL1119,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Follow-up,2025,October,Q4 2025
PS009742,2025-10-07,CON010,STY030,CL1362,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Gift,2025,October,Q4 2025
PS009743,2025-10-07,CON010,STY029,CL2099,PR19,Shopping Guide Card,Books,All,1,8,Online,2025,October,Q4 2025
PS009744,2025-10-07,CON003,STY007,CL1942,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2025,October,Q4 2025
PS009745,2025-10-07,CON009,STY028,CL0896,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2025,October,Q4 2025
PS009746,2025-10-07,CON009,STY025,CL0269,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Gift,2025,October,Q4 2025
PS009747,2025-10-07,CON009,STY027,CL1982,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2025,October,Q4 2025
PS009748,2025-10-08,CON008,STY023,CL1825,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Follow-up,2025,October,Q4 2025
PS009749,2025-10-08,CON008,STY023,CL1673,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2025,October,Q4 2025
PS009750,2025-10-08,CON012,STY034,CL1982,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2025,October,Q4 2025
PS009751,2025-10-08,CON012,STY035,CL2042,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,October,Q4 2025
PS009752,2025-10-08,CON002,STY005,CL0027,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2025,October,Q4 2025
PS009753,2025-10-08,CON001,STY001,CL1456,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Post-Consultation,2025,October,Q4 2025
PS009754,2025-10-08,CON015,STY042,CL2327,PR18,Colour Journal,Books,All,1,18,Post-Consultation,2025,October,Q4 2025
PS009755,2025-10-08,CON015,STY042,CL1910,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Post-Consultation,2025,October,Q4 2025
PS009756,2025-10-09,CON019,STY053,CL1901,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Follow-up,2025,October,Q4 2025
PS009757,2025-10-09,CON023,STY066,CL0115,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2025,October,Q4 2025
PS009758,2025-10-09,CON004,STY011,CL1056,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2025,October,Q4 2025
PS009759,2025-10-09,CON004,STY011,CL0198,PR17,Style Guide Book,Books,All,2,48,Follow-up,2025,October,Q4 2025
PS009760,2025-10-09,CON004,STY010,CL1999,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Gift,2025,October,Q4 2025
PS009761,2025-10-09,CON006,STY018,CL0264,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2025,October,Q4 2025
PS009762,2025-10-09,CON015,STY043,CL2496,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,October,Q4 2025
PS009763,2025-10-09,CON005,STY014,CL1685,PR19,Shopping Guide Card,Books,All,1,8,Gift,2025,October,Q4 2025
PS009764,2025-10-09,CON005,STY017,CL0370,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,October,Q4 2025
PS009765,2025-10-09,CON017,STY049,CL0467,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2025,October,Q4 2025
PS009766,2025-10-09,CON002,STY004,CL2322,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2025,October,Q4 2025
PS009767,2025-10-09,CON002,STY006,CL2829,PR07,Silk Scarf — Autumn,Accessories,Autumn,3,204,Post-Consultation,2025,October,Q4 2025
PS009768,2025-10-09,CON024,STY070,CL0689,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2025,October,Q4 2025
PS009769,2025-10-09,CON024,STY069,CL2496,PR19,Shopping Guide Card,Books,All,3,24,Gift,2025,October,Q4 2025
PS009770,2025-10-09,CON018,STY050,CL2107,PR19,Shopping Guide Card,Books,All,2,16,Gift,2025,October,Q4 2025
PS009771,2025-10-09,CON007,STY020,CL0236,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2025,October,Q4 2025
PS009772,2025-10-09,CON007,STY021,CL2491,PR18,Colour Journal,Books,All,1,18,Gift,2025,October,Q4 2025
PS009773,2025-10-10,CON014,STY039,CL1686,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2025,October,Q4 2025
PS009774,2025-10-10,CON025,STY074,CL1231,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,October,Q4 2025
PS009775,2025-10-10,CON020,STY057,CL0169,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,3,105,Post-Consultation,2025,October,Q4 2025
PS009776,2025-10-10,CON011,STY032,CL2012,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2025,October,Q4 2025
PS009777,2025-10-10,CON011,STY032,CL0540,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2025,October,Q4 2025
PS009778,2025-10-10,CON011,STY031,CL2345,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2025,October,Q4 2025
PS009779,2025-10-10,CON002,STY006,CL0253,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Follow-up,2025,October,Q4 2025
PS009780,2025-10-10,CON008,STY023,CL1857,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Online,2025,October,Q4 2025
PS009781,2025-10-11,CON024,STY069,CL1951,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Follow-up,2025,October,Q4 2025
PS009782,2025-10-11,CON005,STY016,CL0065,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2025,October,Q4 2025
PS009783,2025-10-13,CON019,STY053,CL1528,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2025,October,Q4 2025
PS009784,2025-10-13,CON019,STY054,CL0913,PR19,Shopping Guide Card,Books,All,1,8,Online,2025,October,Q4 2025
PS009785,2025-10-13,CON021,STY058,CL2982,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2025,October,Q4 2025
PS009786,2025-10-13,CON021,STY061,CL0587,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Online,2025,October,Q4 2025
PS009787,2025-10-13,CON001,STY001,CL2201,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Online,2025,October,Q4 2025
PS009788,2025-10-13,CON001,STY001,CL0262,PR22,Gift Voucher £150,Gift,All,2,300,Gift,2025,October,Q4 2025
PS009789,2025-10-13,CON016,STY045,CL0335,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Online,2025,October,Q4 2025
PS009790,2025-10-13,CON016,STY045,CL0217,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,October,Q4 2025
PS009791,2025-10-13,CON016,STY046,CL0627,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2025,October,Q4 2025
PS009792,2025-10-13,CON014,STY040,CL1721,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,October,Q4 2025
PS009793,2025-10-13,CON014,STY040,CL1250,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,October,Q4 2025
PS009794,2025-10-13,CON008,STY023,CL0566,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2025,October,Q4 2025
PS009795,2025-10-13,CON008,STY023,CL0955,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2025,October,Q4 2025
PS009796,2025-10-13,CON008,STY023,CL0575,PR22,Gift Voucher £150,Gift,All,1,150,Online,2025,October,Q4 2025
PS009797,2025-10-13,CON005,STY014,CL1018,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2025,October,Q4 2025
PS009798,2025-10-13,CON015,STY043,CL0820,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Post-Consultation,2025,October,Q4 2025
PS009799,2025-10-14,CON006,STY019,CL1156,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2025,October,Q4 2025
PS009800,2025-10-14,CON006,STY019,CL2659,PR18,Colour Journal,Books,All,3,54,Gift,2025,October,Q4 2025
PS009801,2025-10-14,CON006,STY018,CL1537,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2025,October,Q4 2025
PS009802,2025-10-14,CON013,STY037,CL1011,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2025,October,Q4 2025
PS009803,2025-10-14,CON014,STY040,CL1891,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2025,October,Q4 2025
PS009804,2025-10-14,CON007,STY020,CL2864,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Follow-up,2025,October,Q4 2025
PS009805,2025-10-14,CON015,STY042,CL1459,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2025,October,Q4 2025
PS009806,2025-10-14,CON023,STY066,CL0973,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2025,October,Q4 2025
PS009807,2025-10-14,CON001,STY001,CL1975,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2025,October,Q4 2025
PS009808,2025-10-14,CON009,STY027,CL1815,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2025,October,Q4 2025
PS009809,2025-10-14,CON005,STY014,CL0187,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009810,2025-10-14,CON005,STY017,CL1376,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2025,October,Q4 2025
PS009811,2025-10-14,CON018,STY051,CL2492,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Follow-up,2025,October,Q4 2025
PS009812,2025-10-14,CON003,STY008,CL2434,PR17,Style Guide Book,Books,All,1,24,Follow-up,2025,October,Q4 2025
PS009813,2025-10-14,CON003,STY008,CL2312,PR17,Style Guide Book,Books,All,1,24,Post-Consultation,2025,October,Q4 2025
PS009814,2025-10-14,CON003,STY009,CL1354,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2025,October,Q4 2025
PS009815,2025-10-15,CON022,STY062,CL2405,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2025,October,Q4 2025
PS009816,2025-10-15,CON022,STY064,CL1035,PR19,Shopping Guide Card,Books,All,1,8,Gift,2025,October,Q4 2025
PS009817,2025-10-15,CON022,STY062,CL1726,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2025,October,Q4 2025
PS009818,2025-10-15,CON006,STY018,CL2405,PR21,Gift Voucher £100,Gift,All,1,100,Online,2025,October,Q4 2025
PS009819,2025-10-15,CON025,STY073,CL0545,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2025,October,Q4 2025
PS009820,2025-10-15,CON002,STY004,CL1865,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2025,October,Q4 2025
PS009821,2025-10-15,CON009,STY028,CL1554,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2025,October,Q4 2025
PS009822,2025-10-15,CON007,STY022,CL1814,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Online,2025,October,Q4 2025
PS009823,2025-10-15,CON001,STY002,CL1338,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2025,October,Q4 2025
PS009824,2025-10-16,CON001,STY001,CL0486,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Post-Consultation,2025,October,Q4 2025
PS009825,2025-10-16,CON001,STY002,CL0100,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2025,October,Q4 2025
PS009826,2025-10-16,CON022,STY062,CL0923,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Follow-up,2025,October,Q4 2025
PS009827,2025-10-16,CON020,STY057,CL2210,PR19,Shopping Guide Card,Books,All,2,16,Online,2025,October,Q4 2025
PS009828,2025-10-16,CON020,STY057,CL2176,PR22,Gift Voucher £150,Gift,All,3,450,Follow-up,2025,October,Q4 2025
PS009829,2025-10-16,CON009,STY025,CL2756,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2025,October,Q4 2025
PS009830,2025-10-16,CON009,STY026,CL1542,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Follow-up,2025,October,Q4 2025
PS009831,2025-10-17,CON017,STY048,CL0625,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2025,October,Q4 2025
PS009832,2025-10-17,CON001,STY002,CL2858,PR21,Gift Voucher £100,Gift,All,1,100,Online,2025,October,Q4 2025
PS009833,2025-10-17,CON023,STY067,CL2405,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009834,2025-10-17,CON009,STY027,CL0221,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009835,2025-10-17,CON012,STY033,CL0421,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2025,October,Q4 2025
PS009836,2025-10-17,CON013,STY037,CL2495,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,October,Q4 2025
PS009837,2025-10-17,CON025,STY073,CL2269,PR18,Colour Journal,Books,All,3,54,Online,2025,October,Q4 2025
PS009838,2025-10-17,CON025,STY072,CL1630,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2025,October,Q4 2025
PS009839,2025-10-17,CON005,STY015,CL2687,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2025,October,Q4 2025
PS009840,2025-10-17,CON014,STY039,CL2489,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,October,Q4 2025
PS009841,2025-10-18,CON011,STY031,CL1127,PR19,Shopping Guide Card,Books,All,1,8,Online,2025,October,Q4 2025
PS009842,2025-10-18,CON019,STY053,CL0187,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Follow-up,2025,October,Q4 2025
PS009843,2025-10-18,CON004,STY012,CL2365,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,October,Q4 2025
PS009844,2025-10-18,CON010,STY029,CL1140,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2025,October,Q4 2025
PS009845,2025-10-18,CON010,STY029,CL1134,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,October,Q4 2025
PS009846,2025-10-18,CON010,STY029,CL1471,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2025,October,Q4 2025
PS009847,2025-10-18,CON002,STY005,CL1141,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Gift,2025,October,Q4 2025
PS009848,2025-10-18,CON006,STY019,CL2619,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2025,October,Q4 2025
PS009849,2025-10-18,CON021,STY061,CL0585,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Post-Consultation,2025,October,Q4 2025
PS009850,2025-10-18,CON021,STY059,CL2641,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2025,October,Q4 2025
PS009851,2025-10-18,CON021,STY058,CL0557,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2025,October,Q4 2025
PS009852,2025-10-18,CON018,STY050,CL1493,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2025,October,Q4 2025
PS009853,2025-10-18,CON015,STY043,CL1629,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Online,2025,October,Q4 2025
PS009854,2025-10-18,CON001,STY002,CL2228,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2025,October,Q4 2025
PS009855,2025-10-18,CON012,STY036,CL1901,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2025,October,Q4 2025
PS009856,2025-10-18,CON012,STY036,CL0979,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2025,October,Q4 2025
PS009857,2025-10-18,CON020,STY055,CL2666,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Follow-up,2025,October,Q4 2025
PS009858,2025-10-18,CON020,STY055,CL2081,PR17,Style Guide Book,Books,All,2,48,Gift,2025,October,Q4 2025
PS009859,2025-10-18,CON020,STY057,CL2830,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2025,October,Q4 2025
PS009860,2025-10-20,CON006,STY018,CL2869,PR17,Style Guide Book,Books,All,2,48,Post-Consultation,2025,October,Q4 2025
PS009861,2025-10-20,CON011,STY032,CL0638,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2025,October,Q4 2025
PS009862,2025-10-20,CON011,STY031,CL1468,PR17,Style Guide Book,Books,All,3,72,Follow-up,2025,October,Q4 2025
PS009863,2025-10-20,CON015,STY043,CL1622,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2025,October,Q4 2025
PS009864,2025-10-20,CON005,STY017,CL0671,PR04,Colour Fan — Winter,Colour Tools,Winter,3,126,Post-Consultation,2025,October,Q4 2025
PS009865,2025-10-20,CON005,STY015,CL2463,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2025,October,Q4 2025
PS009866,2025-10-20,CON012,STY033,CL0162,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2025,October,Q4 2025
PS009867,2025-10-20,CON019,STY053,CL0258,PR18,Colour Journal,Books,All,1,18,Follow-up,2025,October,Q4 2025
PS009868,2025-10-20,CON019,STY054,CL1998,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Follow-up,2025,October,Q4 2025
PS009869,2025-10-20,CON004,STY013,CL1597,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2025,October,Q4 2025
PS009870,2025-10-20,CON004,STY013,CL2873,PR20,Gift Voucher £50,Gift,All,2,100,Online,2025,October,Q4 2025
PS009871,2025-10-20,CON018,STY052,CL2238,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Gift,2025,October,Q4 2025
PS009872,2025-10-20,CON018,STY050,CL2296,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2025,October,Q4 2025
PS009873,2025-10-21,CON005,STY016,CL2738,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2025,October,Q4 2025
PS009874,2025-10-21,CON005,STY016,CL0204,PR13,Lipstick — Terracotta,Cosmetics,Autumn,3,54,Online,2025,October,Q4 2025
PS009875,2025-10-21,CON005,STY014,CL2337,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,October,Q4 2025
PS009876,2025-10-21,CON010,STY029,CL0102,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2025,October,Q4 2025
PS009877,2025-10-21,CON010,STY030,CL2636,PR14,Lipstick — Berry,Cosmetics,Winter,3,54,Post-Consultation,2025,October,Q4 2025
PS009878,2025-10-21,CON010,STY029,CL1014,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,October,Q4 2025
PS009879,2025-10-21,CON017,STY048,CL2039,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Post-Consultation,2025,October,Q4 2025
PS009880,2025-10-21,CON017,STY049,CL1002,PR18,Colour Journal,Books,All,1,18,Follow-up,2025,October,Q4 2025
PS009881,2025-10-21,CON004,STY010,CL0345,PR03,Colour Fan — Autumn,Colour Tools,Autumn,3,126,Post-Consultation,2025,October,Q4 2025
PS009882,2025-10-21,CON004,STY012,CL0511,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009883,2025-10-21,CON013,STY038,CL2274,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,October,Q4 2025
PS009884,2025-10-21,CON013,STY038,CL2497,PR19,Shopping Guide Card,Books,All,3,24,Follow-up,2025,October,Q4 2025
PS009885,2025-10-21,CON013,STY037,CL0105,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Post-Consultation,2025,October,Q4 2025
PS009886,2025-10-22,CON002,STY004,CL1078,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,October,Q4 2025
PS009887,2025-10-22,CON015,STY042,CL1053,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2025,October,Q4 2025
PS009888,2025-10-22,CON015,STY043,CL0143,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Gift,2025,October,Q4 2025
PS009889,2025-10-22,CON019,STY053,CL0655,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009890,2025-10-22,CON013,STY037,CL2692,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2025,October,Q4 2025
