JourneyID,ClientID,StylistID,ConsultantID,FirstVisitDate,LastVisitDate,TotalVisits,TotalSpend_GBP,DaysSinceLastVisit,WeeksSinceLastVisit,RetentionSegment,Service1,Service2,Service3,IsReturnClient,AvgSpendPerVisit_GBP
JN02200,CL2200,STY069,CON024,2021-02-20,2021-06-07,7,166.4,1699,242,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,23.77
JN02201,CL2201,STY067,CON023,2020-10-15,2021-10-07,6,1059.21,1577,225,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,176.53
JN02202,CL2202,STY027,CON009,2023-08-08,2024-04-30,11,2118.83,641,91,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,192.62
JN02203,CL2203,STY031,CON011,2024-01-09,2026-01-31,2,433.96,0,0,Loyal,Makeup,Personal Shopping,,Yes,216.98
JN02204,CL2204,STY003,CON002,2024-09-17,2026-01-31,4,1930.4,0,0,Champion,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,482.6
JN02205,CL2205,STY027,CON009,2024-09-22,2025-06-12,3,1738.18,233,33,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,579.39
JN02206,CL2206,STY067,CON023,2020-04-06,2022-01-18,2,747.23,1474,210,Lapsed,Makeup,Wardrobe Edit,,Yes,373.62
JN02207,CL2207,STY066,CON023,2020-05-15,2021-05-03,5,2096.3,1734,247,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,419.26
JN02208,CL2208,STY049,CON017,2020-05-12,2021-01-17,6,136.47,1840,262,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,22.75
JN02209,CL2209,STY048,CON017,2021-02-01,2022-05-04,6,1886.23,1368,195,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,314.37
JN02210,CL2210,STY030,CON010,2024-05-28,2026-01-31,7,298.61,0,0,Champion,Personal Shopping,Colour Analysis,Style Analysis,Yes,42.66
JN02211,CL2211,STY037,CON013,2024-06-27,2024-06-29,4,999.32,581,83,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,249.83
JN02212,CL2212,STY069,CON024,2024-10-28,2025-06-22,3,197.14,223,31,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,65.71
JN02213,CL2213,STY035,CON012,2022-01-22,2023-07-22,5,1766.37,924,132,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,353.27
JN02214,CL2214,STY066,CON023,2021-04-22,2024-01-27,11,1705.79,735,105,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,155.07
JN02215,CL2215,STY001,CON001,2020-04-18,2020-05-14,3,1268.69,2088,298,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,422.9
JN02216,CL2216,STY014,CON005,2024-04-23,2024-06-23,11,1708.5,587,83,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,155.32
JN02217,CL2217,STY055,CON020,2020-04-22,2020-11-03,5,1241.72,1915,273,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,248.34
JN02218,CL2218,STY042,CON015,2020-04-20,2020-04-21,6,579.13,2111,301,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,96.52
JN02219,CL2219,STY050,CON018,2023-03-29,2024-05-18,11,1939.29,623,89,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,176.3
JN02220,CL2220,STY045,CON016,2021-05-22,2023-12-04,9,1494.71,789,112,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,166.08
JN02221,CL2221,STY044,CON016,2020-12-12,2022-03-05,8,1329.88,1428,204,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,166.24
JN02222,CL2222,STY006,CON002,2020-01-18,2023-09-25,8,913.81,859,122,Lapsed,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,114.23
JN02223,CL2223,STY031,CON011,2024-01-21,2024-08-28,1,836.48,521,74,Lapsed,Style Analysis,,,No,836.48
JN02224,CL2224,STY048,CON017,2020-02-16,2021-06-19,9,1709.76,1687,241,Lapsed,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,189.97
JN02225,CL2225,STY044,CON016,2021-01-23,2021-06-08,8,1010.1,1698,242,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,126.26
JN02226,CL2226,STY042,CON015,2023-03-23,2025-10-30,6,630.66,93,13,Loyal,Colour Analysis,Personal Shopping,Style Analysis,Yes,105.11
JN02227,CL2227,STY007,CON003,2022-01-14,2023-09-17,9,1916.19,867,123,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,212.91
JN02228,CL2228,STY012,CON004,2021-04-18,2021-08-29,8,1651.88,1616,230,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,206.49
JN02229,CL2229,STY002,CON001,2024-04-27,2026-01-31,11,524.92,0,0,Champion,Colour Analysis,Makeup,Personal Shopping,Yes,47.72
JN02230,CL2230,STY052,CON018,2020-09-07,2024-01-31,10,2024.28,731,104,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,202.43
JN02231,CL2231,STY052,CON018,2023-02-26,2024-02-02,2,722.86,729,104,Lapsed,Makeup,Colour Analysis,,Yes,361.43
JN02232,CL2232,STY043,CON015,2021-11-07,2022-03-05,12,293.02,1428,204,Lapsed,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,24.42
JN02233,CL2233,STY039,CON014,2023-05-24,2026-01-31,11,586.02,0,0,Champion,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,53.27
JN02234,CL2234,STY012,CON004,2023-05-13,2023-11-03,11,103.05,820,117,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,9.37
JN02235,CL2235,STY032,CON011,2024-04-27,2024-07-30,3,2302.3,550,78,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,767.43
JN02236,CL2236,STY051,CON018,2023-08-30,2026-01-31,8,239.0,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,29.88
JN02237,CL2237,STY019,CON006,2023-11-20,2024-10-26,11,179.94,462,66,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,16.36
JN02238,CL2238,STY024,CON008,2020-04-14,2020-10-03,4,1882.47,1946,278,Lapsed,Style Analysis,Colour Analysis,Personal Shopping,Yes,470.62
JN02239,CL2239,STY046,CON016,2024-05-16,2026-01-31,5,377.08,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,75.42
JN02240,CL2240,STY018,CON006,2023-07-29,2024-03-25,9,996.85,677,96,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,110.76
JN02241,CL2241,STY032,CON011,2020-12-17,2024-08-10,7,201.2,539,77,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,28.74
JN02242,CL2242,STY031,CON011,2021-10-25,2024-03-08,6,2042.97,694,99,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,340.5
JN02243,CL2243,STY054,CON019,2023-04-12,2026-01-31,11,1584.32,0,0,Champion,Personal Shopping,Wardrobe Edit,Makeup,Yes,144.03
JN02244,CL2244,STY043,CON015,2023-08-08,2026-01-02,9,1973.94,29,4,Champion,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,219.33
JN02245,CL2245,STY013,CON004,2021-09-10,2022-07-22,4,1705.85,1289,184,Lapsed,Style Analysis,Makeup,Personal Shopping,Yes,426.46
JN02246,CL2246,STY056,CON020,2022-02-12,2022-08-01,12,1589.14,1279,182,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,132.43
JN02247,CL2247,STY055,CON020,2023-02-14,2023-12-31,5,1397.97,762,108,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,279.59
JN02248,CL2248,STY053,CON019,2023-04-16,2023-10-14,10,407.96,840,120,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,40.8
JN02249,CL2249,STY074,CON025,2023-06-23,2024-12-22,9,511.48,405,57,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,56.83
JN02250,CL2250,STY050,CON018,2024-09-11,2026-01-31,11,1191.52,0,0,Champion,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,108.32
JN02251,CL2251,STY039,CON014,2020-05-19,2020-08-27,4,1948.94,1983,283,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,487.24
JN02252,CL2252,STY037,CON013,2020-03-27,2023-05-16,2,316.76,991,141,Lapsed,Colour Analysis,Makeup,,Yes,158.38
JN02253,CL2253,STY071,CON024,2020-11-14,2021-10-11,2,1900.64,1573,224,Lapsed,Personal Shopping,Style Analysis,,Yes,950.32
JN02254,CL2254,STY001,CON001,2023-07-26,2026-01-09,4,2324.1,22,3,Champion,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,581.02
JN02255,CL2255,STY048,CON017,2023-06-05,2025-04-01,11,301.13,305,43,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,27.38
JN02256,CL2256,STY051,CON018,2022-08-10,2024-02-07,9,1270.12,724,103,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,141.12
JN02257,CL2257,STY043,CON015,2023-06-14,2026-01-31,4,517.39,0,0,Champion,Makeup,Personal Shopping,Colour Analysis,Yes,129.35
JN02258,CL2258,STY060,CON021,2022-03-23,2025-06-11,7,1657.6,234,33,Lapsed,Colour Analysis,Makeup,Wardrobe Edit,Yes,236.8
JN02259,CL2259,STY011,CON004,2022-09-04,2025-08-01,7,546.26,183,26,At Risk,Makeup,Colour Analysis,Style Analysis,Yes,78.04
JN02260,CL2260,STY002,CON001,2020-12-20,2023-08-18,6,1881.88,897,128,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,313.65
JN02261,CL2261,STY053,CON019,2020-04-20,2021-03-15,11,1978.96,1783,254,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,179.91
JN02262,CL2262,STY068,CON024,2020-07-28,2020-09-24,5,949.17,1955,279,Lapsed,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,189.83
JN02263,CL2263,STY071,CON024,2020-04-07,2020-05-17,2,1402.22,2085,297,Lapsed,Personal Shopping,Wardrobe Edit,,Yes,701.11
JN02264,CL2264,STY013,CON004,2023-09-15,2023-12-05,8,397.82,788,112,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,49.73
JN02265,CL2265,STY047,CON017,2023-03-26,2023-09-03,12,1278.48,881,125,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,106.54
JN02266,CL2266,STY037,CON013,2020-06-02,2022-11-06,1,1832.7,1182,168,Lapsed,Colour Analysis,,,No,1832.7
JN02267,CL2267,STY052,CON018,2022-07-21,2023-05-30,6,2364.92,977,139,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,394.15
JN02268,CL2268,STY023,CON008,2024-09-20,2024-10-05,8,1626.76,483,69,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,203.34
JN02269,CL2269,STY012,CON004,2021-03-27,2021-10-14,6,1031.04,1570,224,Lapsed,Personal Shopping,Makeup,Colour Analysis,Yes,171.84
JN02270,CL2270,STY061,CON021,2021-10-27,2023-06-19,1,476.43,957,136,Lapsed,Wardrobe Edit,,,No,476.43
JN02271,CL2271,STY055,CON020,2021-02-27,2024-12-23,5,1565.6,404,57,Lapsed,Personal Shopping,Makeup,Style Analysis,Yes,313.12
JN02272,CL2272,STY059,CON021,2020-01-03,2023-10-08,2,2086.16,846,120,Lapsed,Makeup,Colour Analysis,,Yes,1043.08
JN02273,CL2273,STY034,CON012,2024-07-25,2025-10-07,7,499.21,116,16,At Risk,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,71.32
JN02274,CL2274,STY040,CON014,2024-05-02,2026-01-31,10,1271.86,0,0,Champion,Wardrobe Edit,Makeup,Style Analysis,Yes,127.19
JN02275,CL2275,STY064,CON022,2024-02-16,2025-02-17,6,500.31,348,49,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,83.39
JN02276,CL2276,STY002,CON001,2024-04-28,2026-01-31,4,1695.95,0,0,Champion,Makeup,Personal Shopping,Colour Analysis,Yes,423.99
JN02277,CL2277,STY038,CON013,2022-07-03,2024-03-13,7,378.73,689,98,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,54.1
JN02278,CL2278,STY013,CON004,2020-03-25,2022-05-27,5,1817.81,1345,192,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,363.56
JN02279,CL2279,STY004,CON002,2024-11-19,2026-01-31,10,137.85,0,0,Champion,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,13.79
JN02280,CL2280,STY074,CON025,2021-01-25,2022-04-16,9,176.77,1386,198,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,19.64
JN02281,CL2281,STY039,CON014,2023-07-09,2026-01-31,5,2346.09,0,0,Champion,Personal Shopping,Makeup,Wardrobe Edit,Yes,469.22
JN02282,CL2282,STY069,CON024,2024-07-01,2024-09-28,3,596.18,490,70,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,198.73
JN02283,CL2283,STY072,CON025,2020-08-14,2020-09-17,2,1372.65,1962,280,Lapsed,Colour Analysis,Wardrobe Edit,,Yes,686.33
JN02284,CL2284,STY045,CON016,2021-04-13,2022-05-22,10,682.83,1350,192,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,68.28
JN02285,CL2285,STY054,CON019,2022-06-18,2024-04-21,11,2120.21,650,92,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,192.75
JN02286,CL2286,STY010,CON004,2020-10-09,2024-01-14,7,1323.41,748,106,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,189.06
JN02287,CL2287,STY042,CON015,2024-11-08,2026-01-31,8,1268.71,0,0,Champion,Makeup,Colour Analysis,Style Analysis,Yes,158.59
JN02288,CL2288,STY053,CON019,2021-03-22,2022-06-07,6,649.22,1334,190,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,108.2
JN02289,CL2289,STY020,CON007,2022-03-09,2024-05-21,12,1139.42,620,88,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,94.95
JN02290,CL2290,STY053,CON019,2021-09-14,2025-07-23,11,918.72,192,27,At Risk,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,83.52
JN02291,CL2291,STY049,CON017,2020-09-29,2022-07-21,11,1334.39,1290,184,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,121.31
JN02292,CL2292,STY048,CON017,2020-11-10,2021-04-25,2,2179.78,1742,248,Lapsed,Makeup,Colour Analysis,,Yes,1089.89
JN02293,CL2293,STY039,CON014,2021-06-04,2023-07-16,10,1913.9,930,132,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,191.39
JN02294,CL2294,STY021,CON007,2024-01-29,2024-09-20,6,927.45,498,71,Lapsed,Style Analysis,Colour Analysis,Personal Shopping,Yes,154.58
JN02295,CL2295,STY037,CON013,2022-10-24,2025-12-17,5,1603.68,45,6,Champion,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,320.74
JN02296,CL2296,STY074,CON025,2021-08-22,2023-01-19,11,1097.27,1108,158,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,99.75
JN02297,CL2297,STY072,CON025,2020-10-04,2022-04-10,5,1417.23,1392,198,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,283.45
JN02298,CL2298,STY057,CON020,2021-02-08,2021-10-20,5,2058.7,1564,223,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,411.74
JN02299,CL2299,STY053,CON019,2024-04-15,2026-01-31,4,2087.21,0,0,Champion,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,521.8
JN02300,CL2300,STY070,CON024,2021-12-29,2022-01-16,5,159.58,1476,210,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,31.92
JN02301,CL2301,STY006,CON002,2022-05-08,2022-12-06,9,1730.09,1152,164,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,192.23
JN02302,CL2302,STY001,CON001,2021-10-18,2022-09-24,3,476.81,1225,175,Lapsed,Personal Shopping,Makeup,Colour Analysis,Yes,158.94
JN02303,CL2303,STY028,CON009,2024-08-22,2026-01-31,3,1087.03,0,0,Loyal,Colour Analysis,Makeup,Style Analysis,Yes,362.34
JN02304,CL2304,STY054,CON019,2020-11-17,2023-02-19,7,799.68,1077,153,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,114.24
JN02305,CL2305,STY005,CON002,2024-11-04,2026-01-31,4,594.22,0,0,Champion,Makeup,Colour Analysis,Personal Shopping,Yes,148.56
JN02306,CL2306,STY043,CON015,2023-07-22,2025-04-30,10,2329.27,276,39,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,232.93
JN02307,CL2307,STY018,CON006,2022-07-18,2026-01-31,1,330.46,0,0,Loyal,Personal Shopping,,,No,330.46
JN02308,CL2308,STY038,CON013,2021-04-19,2023-03-01,6,1644.71,1067,152,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,274.12
JN02309,CL2309,STY043,CON015,2021-02-10,2023-08-19,10,925.71,896,128,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,92.57
JN02310,CL2310,STY051,CON018,2023-03-04,2026-01-31,3,1065.78,0,0,Loyal,Makeup,Colour Analysis,Style Analysis,Yes,355.26
JN02311,CL2311,STY025,CON009,2021-09-10,2024-02-28,9,968.12,703,100,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,107.57
JN02312,CL2312,STY035,CON012,2022-01-06,2023-06-17,6,1938.11,959,137,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,323.02
JN02313,CL2313,STY013,CON004,2020-07-15,2022-08-19,1,2038.8,1261,180,Lapsed,Colour Analysis,,,No,2038.8
JN02314,CL2314,STY032,CON011,2020-04-09,2021-09-12,9,564.58,1602,228,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,62.73
JN02315,CL2315,STY033,CON012,2023-09-13,2025-04-23,3,949.83,283,40,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,316.61
JN02316,CL2316,STY043,CON015,2023-08-29,2026-01-31,12,2136.46,0,0,Champion,Personal Shopping,Colour Analysis,Style Analysis,Yes,178.04
JN02317,CL2317,STY002,CON001,2020-05-11,2021-10-04,3,979.0,1580,225,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,326.33
JN02318,CL2318,STY058,CON021,2021-07-14,2023-09-23,2,1026.52,861,123,Lapsed,Wardrobe Edit,Style Analysis,,Yes,513.26
JN02319,CL2319,STY053,CON019,2023-09-17,2026-01-31,10,1148.41,0,0,Champion,Personal Shopping,Colour Analysis,Style Analysis,Yes,114.84
JN02320,CL2320,STY020,CON007,2020-02-09,2020-12-05,2,1504.71,1883,269,Lapsed,Wardrobe Edit,Colour Analysis,,Yes,752.36
JN02321,CL2321,STY054,CON019,2022-01-27,2022-08-31,11,1697.2,1249,178,Lapsed,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,154.29
JN02322,CL2322,STY071,CON024,2023-08-08,2026-01-01,3,2204.89,30,4,Loyal,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,734.96
JN02323,CL2323,STY043,CON015,2020-04-02,2021-04-18,4,2176.13,1749,249,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,544.03
JN02324,CL2324,STY009,CON003,2021-11-10,2025-07-19,9,1608.95,196,28,At Risk,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,178.77
JN02325,CL2325,STY023,CON008,2020-06-25,2020-09-18,11,1608.89,1961,280,Lapsed,Colour Analysis,Wardrobe Edit,Personal Shopping,Yes,146.26
JN02326,CL2326,STY052,CON018,2024-01-01,2026-01-31,4,494.58,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,123.64
JN02327,CL2327,STY039,CON014,2020-10-23,2020-12-08,10,886.11,1880,268,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,88.61
JN02328,CL2328,STY023,CON008,2021-06-22,2021-12-28,9,1620.43,1495,213,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,180.05
JN02329,CL2329,STY054,CON019,2024-08-04,2026-01-31,5,1739.72,0,0,Champion,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,347.94
JN02330,CL2330,STY030,CON010,2023-12-07,2025-07-12,11,467.01,203,29,At Risk,Style Analysis,Makeup,Personal Shopping,Yes,42.46
JN02331,CL2331,STY019,CON006,2022-05-27,2026-01-31,11,1755.66,0,0,Champion,Makeup,Personal Shopping,Style Analysis,Yes,159.61
JN02332,CL2332,STY058,CON021,2023-05-03,2024-06-17,2,2208.34,593,84,Lapsed,Wardrobe Edit,Makeup,,Yes,1104.17
JN02333,CL2333,STY026,CON009,2023-05-10,2026-01-31,11,1619.55,0,0,Champion,Style Analysis,Makeup,Colour Analysis,Yes,147.23
JN02334,CL2334,STY069,CON024,2024-08-14,2026-01-31,6,1901.17,0,0,Champion,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,316.86
JN02335,CL2335,STY021,CON007,2024-05-26,2026-01-31,4,2229.5,0,0,Champion,Makeup,Colour Analysis,Style Analysis,Yes,557.38
JN02336,CL2336,STY038,CON013,2020-02-28,2020-08-07,8,1341.02,2003,286,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,167.63
JN02337,CL2337,STY038,CON013,2024-03-29,2026-01-31,2,2239.46,0,0,Loyal,Wardrobe Edit,Makeup,,Yes,1119.73
JN02338,CL2338,STY029,CON010,2023-02-05,2025-03-13,5,275.55,324,46,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,55.11
JN02339,CL2339,STY018,CON006,2023-05-14,2026-01-31,10,2039.42,0,0,Champion,Makeup,Personal Shopping,Style Analysis,Yes,203.94
JN02340,CL2340,STY045,CON016,2021-04-21,2024-11-11,2,1127.03,446,63,Lapsed,Wardrobe Edit,Colour Analysis,,Yes,563.51
JN02341,CL2341,STY063,CON022,2023-12-17,2025-09-04,4,1234.91,149,21,At Risk,Colour Analysis,Makeup,Personal Shopping,Yes,308.73
JN02342,CL2342,STY047,CON017,2021-02-23,2024-02-04,10,130.14,727,103,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,13.01
JN02343,CL2343,STY054,CON019,2020-07-24,2023-05-30,4,2055.34,977,139,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,513.84
JN02344,CL2344,STY017,CON005,2024-08-25,2026-01-31,10,2192.34,0,0,Champion,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,219.23
JN02345,CL2345,STY069,CON024,2024-07-07,2026-01-31,5,1183.76,0,0,Champion,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,236.75
JN02346,CL2346,STY029,CON010,2023-04-24,2024-05-01,1,1251.52,640,91,Lapsed,Wardrobe Edit,,,No,1251.52
JN02347,CL2347,STY015,CON005,2020-12-14,2023-12-16,9,1933.9,777,111,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,214.88
JN02348,CL2348,STY029,CON010,2022-03-15,2026-01-20,2,517.98,11,1,Loyal,Style Analysis,Personal Shopping,,Yes,258.99
JN02349,CL2349,STY026,CON009,2024-07-30,2024-10-29,4,1144.11,459,65,Lapsed,Style Analysis,Colour Analysis,Personal Shopping,Yes,286.03
JN02350,CL2350,STY001,CON001,2024-01-04,2026-01-31,8,920.61,0,0,Champion,Wardrobe Edit,Style Analysis,Makeup,Yes,115.08
JN02351,CL2351,STY014,CON005,2024-07-26,2025-09-09,10,440.43,144,20,At Risk,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,44.04
JN02352,CL2352,STY037,CON013,2022-03-20,2025-08-21,1,2078.81,163,23,At Risk,Personal Shopping,,,No,2078.81
JN02353,CL2353,STY060,CON021,2020-01-25,2022-03-05,5,713.32,1428,204,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,142.66
JN02354,CL2354,STY034,CON012,2023-01-24,2024-12-14,7,867.83,413,59,Lapsed,Makeup,Wardrobe Edit,Colour Analysis,Yes,123.98
JN02355,CL2355,STY068,CON024,2022-08-05,2023-04-06,10,335.94,1031,147,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,33.59
JN02356,CL2356,STY024,CON008,2022-04-23,2023-10-05,6,426.86,849,121,Lapsed,Style Analysis,Makeup,Colour Analysis,Yes,71.14
JN02357,CL2357,STY006,CON002,2023-05-15,2025-09-21,12,277.8,132,18,At Risk,Wardrobe Edit,Makeup,Personal Shopping,Yes,23.15
JN02358,CL2358,STY037,CON013,2021-05-31,2025-03-31,7,1534.6,306,43,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,219.23
JN02359,CL2359,STY027,CON009,2022-06-27,2022-11-26,12,1055.54,1162,166,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,87.96
JN02360,CL2360,STY037,CON013,2023-05-27,2025-02-05,4,1756.59,360,51,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,439.15
JN02361,CL2361,STY041,CON014,2020-06-13,2022-09-03,9,525.32,1246,178,Lapsed,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,58.37
JN02362,CL2362,STY024,CON008,2020-02-13,2023-04-05,2,785.49,1032,147,Lapsed,Makeup,Style Analysis,,Yes,392.75
JN02363,CL2363,STY043,CON015,2022-08-16,2023-01-24,8,1992.17,1103,157,Lapsed,Makeup,Wardrobe Edit,Colour Analysis,Yes,249.02
JN02364,CL2364,STY021,CON007,2022-11-23,2023-06-05,3,2359.23,971,138,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,786.41
JN02365,CL2365,STY019,CON006,2023-09-19,2026-01-19,8,1153.77,12,1,Champion,Makeup,Style Analysis,Colour Analysis,Yes,144.22
JN02366,CL2366,STY014,CON005,2023-01-03,2026-01-31,11,1345.48,0,0,Champion,Style Analysis,Makeup,Personal Shopping,Yes,122.32
JN02367,CL2367,STY012,CON004,2024-08-23,2025-09-30,1,1934.43,123,17,At Risk,Colour Analysis,,,No,1934.43
JN02368,CL2368,STY022,CON007,2020-07-28,2021-03-20,5,1898.43,1778,254,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,379.69
JN02369,CL2369,STY054,CON019,2022-03-21,2024-06-21,5,1000.35,589,84,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,200.07
JN02370,CL2370,STY055,CON020,2023-07-09,2023-08-28,6,286.39,887,126,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,47.73
JN02371,CL2371,STY068,CON024,2020-02-27,2021-10-06,5,910.91,1578,225,Lapsed,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,182.18
JN02372,CL2372,STY017,CON005,2022-01-26,2024-07-09,8,2198.6,571,81,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,274.82
JN02373,CL2373,STY030,CON010,2022-03-30,2022-12-04,6,1179.23,1154,164,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,196.54
JN02374,CL2374,STY053,CON019,2022-06-30,2024-11-07,9,335.84,450,64,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,37.32
JN02375,CL2375,STY052,CON018,2021-05-31,2024-07-28,10,591.18,552,78,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,59.12
JN02376,CL2376,STY048,CON017,2024-06-07,2026-01-31,12,922.45,0,0,Champion,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,76.87
