NPSID,Date,ConsultantID,StylistID,ClientID,ServiceID,NPS_Score,NPS_Category,MainSeason,Year
NPS036912,2025-08-16,CON024,STY068,CL0758,SV11,10,Promoter,Winter,2025
NPS036913,2025-08-16,CON024,STY068,CL2570,SV03,8,Passive,Autumn,2025
NPS036914,2025-08-16,CON024,STY069,CL2414,SV10,9,Promoter,Spring,2025
NPS036915,2025-08-16,CON025,STY074,CL2286,SV10,10,Promoter,Summer,2025
NPS036916,2025-08-16,CON025,STY074,CL1052,SV03,8,Passive,Spring,2025
NPS036917,2025-08-18,CON001,STY001,CL1842,SV04,10,Promoter,Summer,2025
NPS036918,2025-08-18,CON001,STY001,CL1413,SV11,5,Detractor,Winter,2025
NPS036919,2025-08-18,CON002,STY005,CL2607,SV11,5,Detractor,Summer,2025
NPS036920,2025-08-18,CON002,STY006,CL2231,SV04,5,Detractor,Summer,2025
NPS036921,2025-08-18,CON003,STY008,CL0782,SV07,9,Promoter,Winter,2025
NPS036922,2025-08-18,CON003,STY008,CL1758,SV03,7,Passive,Summer,2025
NPS036923,2025-08-18,CON003,STY007,CL2120,SV07,8,Passive,Winter,2025
NPS036924,2025-08-18,CON003,STY008,CL0543,SV01,9,Promoter,Summer,2025
NPS036925,2025-08-18,CON004,STY011,CL2261,SV01,10,Promoter,Winter,2025
NPS036926,2025-08-18,CON004,STY012,CL0869,SV07,9,Promoter,Summer,2025
NPS036927,2025-08-18,CON005,STY016,CL1475,SV06,9,Promoter,Spring,2025
NPS036928,2025-08-18,CON006,STY019,CL2490,SV01,5,Detractor,Winter,2025
NPS036929,2025-08-18,CON006,STY019,CL1473,SV08,8,Passive,Winter,2025
NPS036930,2025-08-18,CON006,STY019,CL1148,SV09,8,Passive,Spring,2025
NPS036931,2025-08-18,CON007,STY021,CL0727,SV10,9,Promoter,Winter,2025
NPS036932,2025-08-18,CON008,STY024,CL2873,SV02,6,Detractor,Summer,2025
NPS036933,2025-08-18,CON009,STY025,CL0820,SV08,7,Passive,Winter,2025
NPS036934,2025-08-18,CON010,STY029,CL2760,SV02,10,Promoter,Spring,2025
NPS036935,2025-08-18,CON010,STY030,CL0554,SV07,5,Detractor,Spring,2025
NPS036936,2025-08-18,CON010,STY030,CL2728,SV01,7,Passive,Spring,2025
NPS036937,2025-08-18,CON013,STY037,CL1724,SV02,9,Promoter,Summer,2025
NPS036938,2025-08-18,CON013,STY038,CL1026,SV03,8,Passive,Summer,2025
NPS036939,2025-08-18,CON015,STY042,CL0276,SV01,9,Promoter,Winter,2025
NPS036940,2025-08-18,CON015,STY043,CL0478,SV01,7,Passive,Summer,2025
NPS036941,2025-08-18,CON016,STY044,CL0545,SV11,6,Detractor,Spring,2025
NPS036942,2025-08-18,CON016,STY046,CL0399,SV11,5,Detractor,Summer,2025
NPS036943,2025-08-18,CON016,STY045,CL2427,SV02,9,Promoter,Winter,2025
NPS036944,2025-08-18,CON018,STY050,CL1209,SV10,10,Promoter,Autumn,2025
NPS036945,2025-08-18,CON018,STY050,CL1209,SV10,8,Passive,Summer,2025
NPS036946,2025-08-18,CON018,STY050,CL0151,SV10,7,Passive,Spring,2025
NPS036947,2025-08-18,CON019,STY054,CL0135,SV03,8,Passive,Spring,2025
NPS036948,2025-08-18,CON019,STY053,CL2380,SV02,7,Passive,Autumn,2025
NPS036949,2025-08-18,CON020,STY056,CL1987,SV01,8,Passive,Summer,2025
NPS036950,2025-08-18,CON021,STY061,CL2550,SV10,8,Passive,Spring,2025
NPS036951,2025-08-18,CON023,STY067,CL1662,SV07,9,Promoter,Autumn,2025
NPS036952,2025-08-18,CON023,STY067,CL2078,SV03,10,Promoter,Autumn,2025
NPS036953,2025-08-18,CON024,STY068,CL0851,SV01,7,Passive,Autumn,2025
NPS036954,2025-08-18,CON024,STY071,CL1805,SV03,7,Passive,Winter,2025
NPS036955,2025-08-18,CON025,STY073,CL1773,SV01,8,Passive,Autumn,2025
NPS036956,2025-08-18,CON025,STY074,CL1953,SV01,10,Promoter,Winter,2025
NPS036957,2025-08-19,CON002,STY004,CL2084,SV04,9,Promoter,Spring,2025
NPS036958,2025-08-19,CON003,STY007,CL1075,SV01,5,Detractor,Autumn,2025
NPS036959,2025-08-19,CON004,STY011,CL0072,SV01,9,Promoter,Winter,2025
NPS036960,2025-08-19,CON006,STY019,CL0694,SV09,9,Promoter,Spring,2025
NPS036961,2025-08-19,CON007,STY022,CL0058,SV01,8,Passive,Spring,2025
NPS036962,2025-08-19,CON008,STY023,CL1169,SV01,9,Promoter,Autumn,2025
NPS036963,2025-08-19,CON009,STY025,CL2513,SV04,8,Passive,Summer,2025
NPS036964,2025-08-19,CON009,STY025,CL1249,SV10,8,Passive,Summer,2025
NPS036965,2025-08-19,CON009,STY028,CL2871,SV11,9,Promoter,Autumn,2025
NPS036966,2025-08-19,CON010,STY030,CL1118,SV04,8,Passive,Winter,2025
NPS036967,2025-08-19,CON010,STY029,CL1411,SV12,9,Promoter,Spring,2025
NPS036968,2025-08-19,CON010,STY030,CL2454,SV01,10,Promoter,Summer,2025
NPS036969,2025-08-19,CON011,STY031,CL1636,SV01,6,Detractor,Autumn,2025
NPS036970,2025-08-19,CON012,STY036,CL0669,SV01,10,Promoter,Autumn,2025
NPS036971,2025-08-19,CON012,STY035,CL2324,SV02,10,Promoter,Winter,2025
NPS036972,2025-08-19,CON012,STY034,CL2685,SV02,7,Passive,Spring,2025
NPS036973,2025-08-19,CON013,STY038,CL0115,SV10,7,Passive,Winter,2025
NPS036974,2025-08-19,CON013,STY038,CL2296,SV11,7,Passive,Spring,2025
NPS036975,2025-08-19,CON013,STY037,CL0045,SV04,8,Passive,Autumn,2025
NPS036976,2025-08-19,CON014,STY040,CL2478,SV03,10,Promoter,Winter,2025
NPS036977,2025-08-19,CON016,STY044,CL2454,SV10,9,Promoter,Autumn,2025
NPS036978,2025-08-19,CON017,STY049,CL1958,SV03,9,Promoter,Spring,2025
NPS036979,2025-08-19,CON017,STY048,CL0363,SV09,9,Promoter,Summer,2025
NPS036980,2025-08-19,CON017,STY049,CL0705,SV10,7,Passive,Autumn,2025
NPS036981,2025-08-19,CON018,STY051,CL0131,SV01,10,Promoter,Summer,2025
NPS036982,2025-08-19,CON018,STY050,CL1375,SV11,9,Promoter,Summer,2025
NPS036983,2025-08-19,CON019,STY054,CL1901,SV09,9,Promoter,Winter,2025
NPS036984,2025-08-19,CON019,STY053,CL2129,SV01,8,Passive,Winter,2025
NPS036985,2025-08-19,CON019,STY053,CL2227,SV08,8,Passive,Summer,2025
NPS036986,2025-08-19,CON019,STY054,CL0187,SV01,5,Detractor,Autumn,2025
NPS036987,2025-08-19,CON020,STY057,CL1790,SV01,10,Promoter,Spring,2025
NPS036988,2025-08-19,CON020,STY055,CL2982,SV01,10,Promoter,Winter,2025
NPS036989,2025-08-19,CON021,STY058,CL0428,SV01,9,Promoter,Autumn,2025
NPS036990,2025-08-19,CON021,STY060,CL0469,SV03,8,Passive,Summer,2025
NPS036991,2025-08-19,CON022,STY063,CL0056,SV01,8,Passive,Summer,2025
NPS036992,2025-08-19,CON022,STY064,CL1576,SV08,9,Promoter,Summer,2025
NPS036993,2025-08-19,CON023,STY067,CL2467,SV08,7,Passive,Summer,2025
NPS036994,2025-08-19,CON023,STY067,CL2253,SV01,10,Promoter,Spring,2025
NPS036995,2025-08-19,CON023,STY067,CL1823,SV04,9,Promoter,Spring,2025
NPS036996,2025-08-19,CON024,STY068,CL0943,SV06,9,Promoter,Summer,2025
NPS036997,2025-08-19,CON024,STY068,CL0307,SV07,9,Promoter,Winter,2025
NPS036998,2025-08-19,CON025,STY073,CL0204,SV03,6,Detractor,Winter,2025
NPS036999,2025-08-20,CON001,STY002,CL1442,SV03,8,Passive,Spring,2025
NPS037000,2025-08-20,CON001,STY002,CL2133,SV03,7,Passive,Autumn,2025
NPS037001,2025-08-20,CON002,STY003,CL1735,SV03,7,Passive,Autumn,2025
NPS037002,2025-08-20,CON003,STY008,CL2173,SV10,8,Passive,Spring,2025
NPS037003,2025-08-20,CON003,STY007,CL1055,SV03,8,Passive,Summer,2025
NPS037004,2025-08-20,CON003,STY007,CL1267,SV08,8,Passive,Summer,2025
NPS037005,2025-08-20,CON004,STY011,CL0500,SV09,5,Detractor,Autumn,2025
NPS037006,2025-08-20,CON004,STY011,CL2159,SV09,9,Promoter,Spring,2025
NPS037007,2025-08-20,CON005,STY017,CL1023,SV04,10,Promoter,Spring,2025
NPS037008,2025-08-20,CON006,STY019,CL1124,SV02,9,Promoter,Winter,2025
NPS037009,2025-08-20,CON007,STY022,CL2285,SV02,8,Passive,Summer,2025
NPS037010,2025-08-20,CON007,STY021,CL2861,SV03,8,Passive,Summer,2025
NPS037011,2025-08-20,CON008,STY024,CL0230,SV01,9,Promoter,Autumn,2025
NPS037012,2025-08-20,CON009,STY028,CL1993,SV03,8,Passive,Winter,2025
NPS037013,2025-08-20,CON009,STY025,CL0890,SV01,10,Promoter,Spring,2025
NPS037014,2025-08-20,CON010,STY030,CL2211,SV01,8,Passive,Spring,2025
NPS037015,2025-08-20,CON010,STY030,CL0732,SV09,5,Detractor,Winter,2025
NPS037016,2025-08-20,CON011,STY031,CL0652,SV03,8,Passive,Autumn,2025
NPS037017,2025-08-20,CON011,STY031,CL0163,SV07,10,Promoter,Autumn,2025
NPS037018,2025-08-20,CON011,STY031,CL1401,SV08,9,Promoter,Winter,2025
NPS037019,2025-08-20,CON012,STY034,CL2386,SV01,9,Promoter,Summer,2025
NPS037020,2025-08-20,CON012,STY036,CL2623,SV01,10,Promoter,Winter,2025
NPS037021,2025-08-20,CON013,STY037,CL1987,SV05,10,Promoter,Spring,2025
NPS037022,2025-08-20,CON013,STY038,CL0196,SV01,8,Passive,Spring,2025
NPS037023,2025-08-20,CON014,STY041,CL1999,SV02,9,Promoter,Winter,2025
NPS037024,2025-08-20,CON014,STY041,CL2876,SV01,9,Promoter,Summer,2025
NPS037025,2025-08-20,CON015,STY042,CL1365,SV08,10,Promoter,Winter,2025
NPS037026,2025-08-20,CON015,STY043,CL0991,SV05,9,Promoter,Summer,2025
NPS037027,2025-08-20,CON018,STY050,CL2286,SV07,10,Promoter,Spring,2025
NPS037028,2025-08-20,CON018,STY051,CL2878,SV03,7,Passive,Summer,2025
NPS037029,2025-08-20,CON018,STY052,CL1762,SV07,10,Promoter,Autumn,2025
NPS037030,2025-08-20,CON019,STY054,CL1550,SV10,9,Promoter,Autumn,2025
NPS037031,2025-08-20,CON019,STY053,CL2633,SV04,9,Promoter,Spring,2025
NPS037032,2025-08-20,CON020,STY057,CL2839,SV01,9,Promoter,Autumn,2025
NPS037033,2025-08-20,CON020,STY056,CL2619,SV01,9,Promoter,Autumn,2025
NPS037034,2025-08-20,CON021,STY060,CL0807,SV06,10,Promoter,Spring,2025
NPS037035,2025-08-20,CON021,STY060,CL2411,SV10,7,Passive,Spring,2025
NPS037036,2025-08-20,CON021,STY058,CL0618,SV04,7,Passive,Spring,2025
NPS037037,2025-08-20,CON022,STY063,CL2967,SV01,10,Promoter,Spring,2025
NPS037038,2025-08-20,CON023,STY067,CL0513,SV11,9,Promoter,Winter,2025
NPS037039,2025-08-20,CON023,STY067,CL1389,SV01,8,Passive,Spring,2025
NPS037040,2025-08-20,CON024,STY068,CL0653,SV01,9,Promoter,Winter,2025
NPS037041,2025-08-20,CON024,STY071,CL0263,SV08,10,Promoter,Spring,2025
NPS037042,2025-08-20,CON025,STY072,CL1421,SV01,5,Detractor,Spring,2025
NPS037043,2025-08-21,CON001,STY001,CL1432,SV10,7,Passive,Summer,2025
NPS037044,2025-08-21,CON001,STY001,CL1415,SV03,9,Promoter,Winter,2025
NPS037045,2025-08-21,CON001,STY001,CL2269,SV01,9,Promoter,Spring,2025
NPS037046,2025-08-21,CON003,STY008,CL0855,SV01,8,Passive,Spring,2025
NPS037047,2025-08-21,CON003,STY007,CL0316,SV01,7,Passive,Autumn,2025
NPS037048,2025-08-21,CON004,STY011,CL0762,SV08,8,Passive,Winter,2025
NPS037049,2025-08-21,CON004,STY013,CL0444,SV07,6,Detractor,Winter,2025
NPS037050,2025-08-21,CON004,STY013,CL2638,SV09,5,Detractor,Summer,2025
NPS037051,2025-08-21,CON005,STY015,CL2606,SV03,9,Promoter,Summer,2025
NPS037052,2025-08-21,CON005,STY017,CL0418,SV07,8,Passive,Summer,2025
NPS037053,2025-08-21,CON005,STY017,CL0819,SV05,9,Promoter,Winter,2025
NPS037054,2025-08-21,CON006,STY019,CL2185,SV05,8,Passive,Winter,2025
NPS037055,2025-08-21,CON006,STY019,CL0088,SV04,9,Promoter,Spring,2025
NPS037056,2025-08-21,CON006,STY018,CL0600,SV10,9,Promoter,Winter,2025
NPS037057,2025-08-21,CON007,STY022,CL0692,SV03,7,Passive,Winter,2025
NPS037058,2025-08-21,CON008,STY024,CL1745,SV08,9,Promoter,Winter,2025
NPS037059,2025-08-21,CON008,STY023,CL1415,SV08,10,Promoter,Summer,2025
NPS037060,2025-08-21,CON008,STY023,CL1887,SV07,6,Detractor,Summer,2025
NPS037061,2025-08-21,CON009,STY026,CL0674,SV02,9,Promoter,Spring,2025
NPS037062,2025-08-21,CON009,STY025,CL2215,SV03,10,Promoter,Winter,2025
NPS037063,2025-08-21,CON010,STY030,CL0915,SV10,8,Passive,Spring,2025
NPS037064,2025-08-21,CON010,STY030,CL0784,SV08,9,Promoter,Autumn,2025
NPS037065,2025-08-21,CON010,STY029,CL1745,SV04,7,Passive,Autumn,2025
NPS037066,2025-08-21,CON011,STY031,CL1597,SV01,9,Promoter,Autumn,2025
NPS037067,2025-08-21,CON011,STY032,CL2657,SV01,9,Promoter,Winter,2025
NPS037068,2025-08-21,CON013,STY038,CL1716,SV09,7,Passive,Winter,2025
NPS037069,2025-08-21,CON014,STY040,CL2906,SV01,8,Passive,Autumn,2025
NPS037070,2025-08-21,CON014,STY039,CL2924,SV02,10,Promoter,Summer,2025
NPS037071,2025-08-21,CON015,STY042,CL2495,SV02,10,Promoter,Winter,2025
NPS037072,2025-08-21,CON017,STY047,CL1121,SV10,9,Promoter,Spring,2025
NPS037073,2025-08-21,CON018,STY050,CL1450,SV10,9,Promoter,Autumn,2025
NPS037074,2025-08-21,CON018,STY052,CL2214,SV05,8,Passive,Spring,2025
NPS037075,2025-08-21,CON019,STY054,CL1942,SV08,8,Passive,Autumn,2025
NPS037076,2025-08-21,CON020,STY057,CL0572,SV03,8,Passive,Summer,2025
NPS037077,2025-08-21,CON021,STY059,CL0965,SV09,9,Promoter,Autumn,2025
NPS037078,2025-08-21,CON021,STY060,CL2173,SV09,10,Promoter,Spring,2025
NPS037079,2025-08-21,CON022,STY063,CL1703,SV10,8,Passive,Spring,2025
NPS037080,2025-08-21,CON022,STY064,CL0177,SV02,9,Promoter,Autumn,2025
NPS037081,2025-08-21,CON022,STY064,CL1184,SV02,8,Passive,Spring,2025
NPS037082,2025-08-21,CON023,STY067,CL2421,SV10,8,Passive,Summer,2025
NPS037083,2025-08-21,CON023,STY066,CL2600,SV01,5,Detractor,Winter,2025
NPS037084,2025-08-21,CON023,STY066,CL2741,SV10,9,Promoter,Winter,2025
NPS037085,2025-08-21,CON023,STY066,CL0578,SV02,7,Passive,Winter,2025
NPS037086,2025-08-21,CON024,STY071,CL2168,SV01,9,Promoter,Summer,2025
NPS037087,2025-08-21,CON024,STY071,CL2076,SV03,7,Passive,Autumn,2025
NPS037088,2025-08-21,CON025,STY072,CL0103,SV11,8,Passive,Spring,2025
NPS037089,2025-08-21,CON025,STY073,CL2373,SV10,5,Detractor,Winter,2025
NPS037090,2025-08-21,CON025,STY072,CL0611,SV08,5,Detractor,Winter,2025
NPS037091,2025-08-22,CON001,STY001,CL0433,SV08,9,Promoter,Winter,2025
NPS037092,2025-08-22,CON001,STY002,CL0406,SV09,9,Promoter,Summer,2025
NPS037093,2025-08-22,CON002,STY005,CL1708,SV03,8,Passive,Summer,2025
NPS037094,2025-08-22,CON003,STY009,CL1412,SV02,7,Passive,Winter,2025
NPS037095,2025-08-22,CON003,STY008,CL2635,SV11,9,Promoter,Winter,2025
NPS037096,2025-08-22,CON004,STY010,CL2481,SV02,10,Promoter,Spring,2025
NPS037097,2025-08-22,CON004,STY012,CL1996,SV03,7,Passive,Winter,2025
NPS037098,2025-08-22,CON004,STY012,CL2561,SV01,9,Promoter,Autumn,2025
NPS037099,2025-08-22,CON004,STY012,CL2026,SV01,10,Promoter,Summer,2025
NPS037100,2025-08-22,CON005,STY017,CL2708,SV09,8,Passive,Summer,2025
NPS037101,2025-08-22,CON005,STY015,CL1826,SV10,5,Detractor,Summer,2025
NPS037102,2025-08-22,CON006,STY018,CL0612,SV11,7,Passive,Autumn,2025
NPS037103,2025-08-22,CON008,STY024,CL1174,SV01,8,Passive,Winter,2025
NPS037104,2025-08-22,CON008,STY024,CL1360,SV05,8,Passive,Winter,2025
NPS037105,2025-08-22,CON008,STY023,CL1076,SV01,9,Promoter,Spring,2025
NPS037106,2025-08-22,CON009,STY027,CL1317,SV08,10,Promoter,Spring,2025
NPS037107,2025-08-22,CON009,STY028,CL0422,SV05,10,Promoter,Winter,2025
NPS037108,2025-08-22,CON009,STY026,CL0012,SV10,8,Passive,Winter,2025
NPS037109,2025-08-22,CON009,STY026,CL0048,SV09,5,Detractor,Spring,2025
NPS037110,2025-08-22,CON010,STY029,CL2626,SV01,10,Promoter,Summer,2025
NPS037111,2025-08-22,CON010,STY030,CL2454,SV10,9,Promoter,Summer,2025
NPS037112,2025-08-22,CON011,STY032,CL0856,SV01,5,Detractor,Summer,2025
NPS037113,2025-08-22,CON011,STY031,CL2409,SV03,8,Passive,Autumn,2025
NPS037114,2025-08-22,CON012,STY033,CL1046,SV03,8,Passive,Autumn,2025
NPS037115,2025-08-22,CON012,STY034,CL1636,SV03,6,Detractor,Spring,2025
NPS037116,2025-08-22,CON013,STY038,CL2754,SV01,7,Passive,Autumn,2025
NPS037117,2025-08-22,CON013,STY038,CL1016,SV08,10,Promoter,Winter,2025
NPS037118,2025-08-22,CON014,STY041,CL1112,SV01,7,Passive,Spring,2025
NPS037119,2025-08-22,CON014,STY041,CL1623,SV02,10,Promoter,Summer,2025
NPS037120,2025-08-22,CON015,STY042,CL2008,SV04,7,Passive,Spring,2025
NPS037121,2025-08-22,CON015,STY043,CL2125,SV05,10,Promoter,Autumn,2025
NPS037122,2025-08-22,CON016,STY045,CL1754,SV01,8,Passive,Summer,2025
NPS037123,2025-08-22,CON016,STY044,CL2297,SV01,7,Passive,Autumn,2025
NPS037124,2025-08-22,CON017,STY048,CL1202,SV03,9,Promoter,Winter,2025
NPS037125,2025-08-22,CON018,STY051,CL0860,SV01,8,Passive,Spring,2025
NPS037126,2025-08-22,CON018,STY050,CL0968,SV03,8,Passive,Summer,2025
NPS037127,2025-08-22,CON018,STY051,CL0747,SV08,7,Passive,Winter,2025
NPS037128,2025-08-22,CON018,STY050,CL2003,SV08,9,Promoter,Spring,2025
NPS037129,2025-08-22,CON019,STY054,CL0955,SV01,8,Passive,Autumn,2025
NPS037130,2025-08-22,CON020,STY055,CL1422,SV03,10,Promoter,Autumn,2025
NPS037131,2025-08-22,CON022,STY062,CL0017,SV08,9,Promoter,Autumn,2025
NPS037132,2025-08-22,CON022,STY063,CL2141,SV06,8,Passive,Spring,2025
NPS037133,2025-08-22,CON022,STY062,CL0114,SV10,10,Promoter,Spring,2025
NPS037134,2025-08-22,CON023,STY066,CL0056,SV06,9,Promoter,Autumn,2025
NPS037135,2025-08-22,CON024,STY068,CL2508,SV08,8,Passive,Summer,2025
NPS037136,2025-08-22,CON024,STY068,CL1968,SV04,8,Passive,Spring,2025
NPS037137,2025-08-22,CON025,STY074,CL2942,SV08,7,Passive,Summer,2025
NPS037138,2025-08-22,CON025,STY074,CL2541,SV08,9,Promoter,Autumn,2025
NPS037139,2025-08-22,CON025,STY073,CL1102,SV01,8,Passive,Winter,2025
NPS037140,2025-08-23,CON001,STY001,CL0408,SV01,9,Promoter,Summer,2025
NPS037141,2025-08-23,CON001,STY001,CL0995,SV10,8,Passive,Spring,2025
NPS037142,2025-08-23,CON001,STY001,CL0654,SV08,8,Passive,Spring,2025
NPS037143,2025-08-23,CON002,STY006,CL1971,SV02,8,Passive,Summer,2025
NPS037144,2025-08-23,CON003,STY009,CL0482,SV10,9,Promoter,Winter,2025
NPS037145,2025-08-23,CON003,STY009,CL0531,SV10,10,Promoter,Summer,2025
NPS037146,2025-08-23,CON003,STY007,CL1231,SV03,9,Promoter,Winter,2025
NPS037147,2025-08-23,CON003,STY008,CL1331,SV03,9,Promoter,Summer,2025
NPS037148,2025-08-23,CON006,STY018,CL1544,SV01,8,Passive,Summer,2025
NPS037149,2025-08-23,CON006,STY018,CL0790,SV10,8,Passive,Winter,2025
NPS037150,2025-08-23,CON006,STY019,CL0779,SV05,7,Passive,Spring,2025
NPS037151,2025-08-23,CON006,STY019,CL0497,SV08,10,Promoter,Spring,2025
NPS037152,2025-08-23,CON007,STY021,CL2525,SV11,7,Passive,Autumn,2025
NPS037153,2025-08-23,CON008,STY024,CL0135,SV03,8,Passive,Spring,2025
NPS037154,2025-08-23,CON008,STY024,CL1656,SV03,6,Detractor,Autumn,2025
NPS037155,2025-08-23,CON009,STY027,CL0024,SV01,6,Detractor,Summer,2025
NPS037156,2025-08-23,CON010,STY030,CL0070,SV07,7,Passive,Winter,2025
NPS037157,2025-08-23,CON010,STY030,CL2113,SV01,8,Passive,Summer,2025
NPS037158,2025-08-23,CON011,STY031,CL2235,SV10,8,Passive,Spring,2025
NPS037159,2025-08-23,CON011,STY032,CL0753,SV03,6,Detractor,Summer,2025
NPS037160,2025-08-23,CON011,STY031,CL2393,SV08,7,Passive,Winter,2025
NPS037161,2025-08-23,CON012,STY034,CL0960,SV10,7,Passive,Winter,2025
NPS037162,2025-08-23,CON012,STY034,CL1701,SV09,8,Passive,Spring,2025
NPS037163,2025-08-23,CON013,STY037,CL0539,SV03,8,Passive,Winter,2025
NPS037164,2025-08-23,CON013,STY038,CL2296,SV03,8,Passive,Autumn,2025
NPS037165,2025-08-23,CON014,STY041,CL2091,SV01,10,Promoter,Summer,2025
NPS037166,2025-08-23,CON015,STY042,CL0911,SV03,10,Promoter,Winter,2025
NPS037167,2025-08-23,CON016,STY045,CL1297,SV03,8,Passive,Winter,2025
NPS037168,2025-08-23,CON016,STY044,CL1006,SV02,9,Promoter,Summer,2025
NPS037169,2025-08-23,CON017,STY049,CL1676,SV08,10,Promoter,Summer,2025
NPS037170,2025-08-23,CON017,STY047,CL1720,SV03,8,Passive,Spring,2025
NPS037171,2025-08-23,CON017,STY049,CL2734,SV10,9,Promoter,Winter,2025
NPS037172,2025-08-23,CON018,STY050,CL2137,SV03,5,Detractor,Autumn,2025
NPS037173,2025-08-23,CON018,STY050,CL0047,SV01,9,Promoter,Winter,2025
NPS037174,2025-08-23,CON018,STY050,CL0524,SV03,8,Passive,Winter,2025
NPS037175,2025-08-23,CON019,STY053,CL1432,SV04,8,Passive,Winter,2025
NPS037176,2025-08-23,CON019,STY054,CL2856,SV02,9,Promoter,Autumn,2025
NPS037177,2025-08-23,CON019,STY054,CL2070,SV07,6,Detractor,Winter,2025
NPS037178,2025-08-23,CON021,STY060,CL0573,SV09,7,Passive,Spring,2025
NPS037179,2025-08-23,CON021,STY060,CL0472,SV01,7,Passive,Autumn,2025
NPS037180,2025-08-23,CON022,STY063,CL1446,SV01,8,Passive,Winter,2025
NPS037181,2025-08-23,CON022,STY063,CL2198,SV10,7,Passive,Winter,2025
NPS037182,2025-08-23,CON022,STY063,CL2708,SV07,8,Passive,Spring,2025
NPS037183,2025-08-23,CON024,STY069,CL1139,SV04,9,Promoter,Autumn,2025
NPS037184,2025-08-23,CON024,STY069,CL1462,SV04,8,Passive,Summer,2025
NPS037185,2025-08-23,CON025,STY072,CL1341,SV03,5,Detractor,Summer,2025
NPS037186,2025-08-23,CON025,STY072,CL1134,SV01,9,Promoter,Spring,2025
NPS037187,2025-08-23,CON025,STY074,CL0961,SV03,10,Promoter,Spring,2025
NPS037188,2025-08-25,CON001,STY001,CL0744,SV03,9,Promoter,Spring,2025
NPS037189,2025-08-25,CON002,STY005,CL2791,SV02,10,Promoter,Autumn,2025
NPS037190,2025-08-25,CON002,STY005,CL0669,SV03,8,Passive,Spring,2025
NPS037191,2025-08-25,CON002,STY005,CL2809,SV05,8,Passive,Spring,2025
NPS037192,2025-08-25,CON003,STY007,CL2046,SV03,9,Promoter,Summer,2025
NPS037193,2025-08-25,CON003,STY009,CL1410,SV04,9,Promoter,Winter,2025
NPS037194,2025-08-25,CON004,STY011,CL0646,SV02,9,Promoter,Summer,2025
NPS037195,2025-08-25,CON005,STY014,CL0242,SV03,9,Promoter,Autumn,2025
NPS037196,2025-08-25,CON005,STY017,CL0652,SV02,10,Promoter,Winter,2025
NPS037197,2025-08-25,CON006,STY018,CL0258,SV05,9,Promoter,Autumn,2025
NPS037198,2025-08-25,CON006,STY019,CL0372,SV08,7,Passive,Winter,2025
NPS037199,2025-08-25,CON006,STY018,CL2583,SV01,8,Passive,Autumn,2025
NPS037200,2025-08-25,CON007,STY021,CL2551,SV08,8,Passive,Summer,2025
NPS037201,2025-08-25,CON007,STY021,CL1105,SV04,8,Passive,Autumn,2025
NPS037202,2025-08-25,CON008,STY023,CL2600,SV10,9,Promoter,Autumn,2025
NPS037203,2025-08-25,CON008,STY024,CL0682,SV03,10,Promoter,Spring,2025
NPS037204,2025-08-25,CON009,STY027,CL2366,SV08,10,Promoter,Spring,2025
NPS037205,2025-08-25,CON010,STY029,CL0089,SV01,9,Promoter,Spring,2025
NPS037206,2025-08-25,CON010,STY030,CL2105,SV01,10,Promoter,Winter,2025
NPS037207,2025-08-25,CON011,STY031,CL1933,SV04,10,Promoter,Winter,2025
NPS037208,2025-08-25,CON011,STY032,CL1437,SV03,7,Passive,Autumn,2025
NPS037209,2025-08-25,CON012,STY036,CL1827,SV11,5,Detractor,Summer,2025
NPS037210,2025-08-25,CON012,STY035,CL2723,SV04,8,Passive,Summer,2025
NPS037211,2025-08-25,CON013,STY038,CL0297,SV09,7,Passive,Autumn,2025
NPS037212,2025-08-25,CON013,STY038,CL1230,SV03,9,Promoter,Autumn,2025
NPS037213,2025-08-25,CON014,STY040,CL1722,SV06,10,Promoter,Autumn,2025
NPS037214,2025-08-25,CON014,STY040,CL1992,SV03,9,Promoter,Summer,2025
NPS037215,2025-08-25,CON016,STY046,CL1311,SV01,9,Promoter,Summer,2025
NPS037216,2025-08-25,CON016,STY044,CL1045,SV10,7,Passive,Winter,2025
NPS037217,2025-08-25,CON016,STY045,CL0100,SV10,9,Promoter,Summer,2025
NPS037218,2025-08-25,CON019,STY053,CL0142,SV01,8,Passive,Winter,2025
NPS037219,2025-08-25,CON019,STY053,CL1728,SV01,9,Promoter,Winter,2025
NPS037220,2025-08-25,CON020,STY055,CL1466,SV01,10,Promoter,Spring,2025
NPS037221,2025-08-25,CON020,STY056,CL2315,SV01,10,Promoter,Winter,2025
NPS037222,2025-08-25,CON021,STY061,CL0981,SV11,9,Promoter,Spring,2025
NPS037223,2025-08-25,CON021,STY059,CL0665,SV06,9,Promoter,Summer,2025
NPS037224,2025-08-25,CON022,STY064,CL2560,SV08,7,Passive,Spring,2025
NPS037225,2025-08-25,CON023,STY066,CL0560,SV03,10,Promoter,Winter,2025
NPS037226,2025-08-25,CON023,STY066,CL2774,SV01,7,Passive,Summer,2025
NPS037227,2025-08-25,CON024,STY070,CL2129,SV04,9,Promoter,Winter,2025
NPS037228,2025-08-25,CON024,STY071,CL2050,SV08,9,Promoter,Spring,2025
NPS037229,2025-08-25,CON025,STY073,CL2918,SV03,10,Promoter,Summer,2025
